Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0.05),ReturnAfterDelivery(+0.5),DeliverToGoal(+4.0),DropWrong(-0.1),ActorLoss,CriticLoss,Entropy
185,-0.375,0,0.5896244049072266,0,5,30,0,0,5,-0.01723579009477463,0.000286575613569295,1.6050381704613017
186,0.1350000000000002,0,0.6137769222259521,0,5,21,0,0,4,-0.022051127429154736,0.001205281020506287,1.6053548046836146
187,-0.04499999999999994,0,0.6627058982849121,0,1,19,0,0,0,-0.017198307456931582,0.00023222566137469936,1.6042271488242679
188,-0.27499999999999997,0,0.6164920330047607,0,4,22,0,0,4,-0.015250772229154353,0.00030846992114116797,1.603692924534833
189,-0.185,0,0.6159605979919434,0,3,18,0,0,2,-0.015275591303145996,0.0002321407787814794,1.6049887008137174
190,-0.3,0,0.6349732875823975,0,1,24,0,0,1,-0.012973530286992038,0.00011172509543412025,1.6046123328032318
191,-0.4625,0,0.6084043979644775,0,8,41,0,0,6,-0.028226676983413874,0.0006710732747839789,1.605944471226798
192,0.03000000000000011,0,0.595649003982544,0,4,20,0,0,3,-0.016741930515746826,0.0002448441498615157,1.6053120427661474
193,1.1099999999999994,0,0.6578783988952637,0,5,27,0,0,4,-0.013843530616550534,0.00111021074845117,1.603712769570174
194,0.8074999999999998,0,0.6230816841125488,0,3,17,0,0,2,-0.002738636107770382,0.0012142747943857143,1.6040611311241433
195,0.1550000000000001,0,0.6578502655029297,0,1,9,0,0,0,-0.008790221306736823,0.0002206031983331691,1.6043639679749808
196,-0.2375,0,0.5905928611755371,0,6,21,0,0,5,-0.020383504840234917,0.00036894225342059693,1.6047258851704775
197,-0.4,0,0.6116392612457275,0,4,32,0,0,4,-0.015185012335509614,0.00014171634057952504,1.6033137617287814
198,-0.44500000000000006,0,0.6546144485473633,0,8,41,0,0,7,-0.025812932074552885,0.0005387728125479015,1.6041418612003324
199,-0.4625,0,0.6001453399658203,0,0,37,0,0,0,-0.03620897085164432,0.0008229389955608719,1.604399057450118
200,-0.2875,0,0.5994119644165039,0,2,23,0,0,2,-0.013744210151748525,0.00016225546834367665,1.6033424558462919
201,-0.31249999999999994,0,0.6497902870178223,0,5,25,0,0,5,-0.021395604436596237,0.002278845007111281,1.6047789266815893
202,1.1075,1,0.6119513511657715,0,5,17,1,1,4,0.0017854840391212034,0.0009909123206930945,1.6021167989130376
203,-0.175,0,0.6318328380584717,0,0,14,0,0,0,-0.012911982903325998,0.00011621499599549431,1.6036179341651775
204,0.9224999999999999,1,0.6501259803771973,0,8,29,0,1,6,-0.031085330337561945,0.002483195711720472,1.6027622565075204
205,0.2200000000000002,0,0.6060311794281006,0,3,29,0,0,2,-0.005001272281838788,0.0008186259552731886,1.6014300474414118
206,0.17750000000000005,0,0.6509284973144531,0,1,26,0,0,1,-0.011915191421630207,0.0005177236849115809,1.6041220647317393
207,-0.25,0,0.6297330856323242,0,0,20,0,0,0,-0.019001907617267635,0.00021907875125123417,1.6045076162726792
208,-0.2875,0,0.6005635261535645,0,1,23,0,0,1,-0.016884524332083487,0.0003277929480121231,1.6038989082530692
209,-0.08499999999999996,0,0.6554431915283203,0,5,17,0,0,4,-0.016909818354718113,0.00020911986862225685,1.6044377806010068
210,-0.2749999999999999,0,0.6018071174621582,0,4,33,0,0,3,-0.01881639206678503,0.0005763204108913173,1.6041490545979251
211,-0.3625,0,0.6091823577880859,0,3,29,0,0,3,-0.02363627002126089,0.0006413323661735767,1.603824969795015
212,0.09750000000000023,0,0.6608943939208984,0,4,26,0,0,3,-0.017205003131594922,0.0003058773849276367,1.6021975024982735
213,0.8125,1,0.6041033267974854,0,2,17,0,1,1,-0.01254408113244507,0.00013207848993004352,1.603140546215905
214,0.3300000000000003,0,0.606776237487793,0,10,18,0,0,9,-0.009153469577776614,0.0010373998690799938,1.6014744672510357
215,0.2800000000000003,0,0.6544625759124756,0,6,23,0,0,5,-0.008842426585033538,0.002200456692460709,1.601988113588757
216,-0.105,0,0.6197330951690674,0,1,10,0,0,1,-0.020085632973523053,0.0005913421832391145,1.6027760925116363
217,-0.22499999999999998,0,0.6568751335144043,0,0,18,0,0,0,-0.021768242862351513,0.00044654558932094373,1.603237612379922
218,-0.2375,0,0.6195106506347656,0,1,19,0,0,1,-0.020840676751470673,0.00045487570376520934,1.6034610061733812
219,0.05500000000000005,0,0.6057562828063965,0,5,8,0,0,4,-0.01232505462097901,0.00016459934738110313,1.6032713011459068
220,-0.3125,0,0.6434986591339111,0,3,25,0,0,3,-0.015260636970331826,0.0009425553297868453,1.60274487513083
221,-0.4500000000000001,0,0.6225066184997559,0,0,36,0,0,0,-0.02473567189062359,0.0006304579855673971,1.6025455174622714
222,-0.24999999999999997,0,0.6658482551574707,0,1,20,0,0,1,-0.017838822125836654,0.0005158415875314848,1.6044057000566412
223,-0.125,0,0.6712753772735596,0,1,10,0,0,1,-0.006294061981693462,0.0005487029732742181,1.6026464082576612
224,-0.12000000000000001,0,0.6156578063964844,0,4,13,0,0,3,-0.013511869814936761,0.00011463170813838828,1.6038116106280575
225,-0.2375,0,0.6061162948608398,0,0,19,0,0,0,-0.02136214324100702,0.00042679497168147593,1.601937523594609
