Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0.05),ReturnAfterDelivery(+0.5),DeliverToGoal(+4.0),DropWrong(-0.1),ActorLoss,CriticLoss,Entropy
22,-0.4125,0,0.6936089992523193,0,0,33,0,0,0,-0.022336402399189492,0.0008855917447841689,1.5981383985943263
23,0.81,1,0.691535234451294,0,6,24,0,1,5,-0.01404420824514495,0.0011187202871899109,1.602468991721118
24,-0.19999999999999998,0,0.6891229152679443,0,2,16,0,0,2,-0.019989223435038218,0.001026667460478695,1.6015874986295346
25,1.4499999999999997,1,0.7286398410797119,0,2,26,0,1,1,-0.012110146857729112,0.001559803450900179,1.598231385151545
26,0.1400000000000001,0,0.683121919631958,0,7,10,0,0,6,-0.010567256128760399,0.001042696100874191,1.6007488524472273
27,2.08,2,0.6657745838165283,0,5,38,0,2,3,-0.02640270427973182,0.0010841831543981198,1.5992143242447463
28,0.6049999999999995,0,0.7222023010253906,0,2,14,0,0,1,-0.0067029926339509304,0.001603422606725265,1.5996872650252447
29,-0.35000000000000003,0,0.6801869869232178,0,0,28,0,0,0,-0.02466060789474459,0.0011391967546074966,1.5982888914920665
30,-0.55,0,0.7241983413696289,0,0,44,0,0,0,-0.024564055346504406,0.0009205002950820482,1.601266822329274
31,-0.22999999999999998,0,0.6821269989013672,0,6,26,0,0,5,-0.011976904071936453,0.0006126638215396459,1.599790389891024
32,-0.185,0,0.6851420402526855,0,6,16,0,0,6,-0.016898552335246845,0.0009407330537543303,1.6009489551738456
33,0.8924999999999985,0,0.7342309951782227,0,5,34,0,0,4,-0.007453940420721967,0.002104834851456187,1.5996600223912134
34,-0.36250000000000004,0,0.6772828102111816,0,4,47,0,0,4,-0.020706472927014587,0.0010085486567182518,1.6029919154114194
35,-0.36500000000000005,0,0.6784572601318359,0,4,31,0,0,4,-0.01435523247346282,0.0015437009354404368,1.6029951848365642
36,-0.13749999999999996,0,0.7549045085906982,0,10,37,0,0,10,-0.026890039581943442,0.0009274375940269881,1.600869134620384
37,-0.27499999999999997,0,0.6709351539611816,0,1,22,0,0,1,-0.014121254181696309,0.0006378798607660054,1.600224322742886
38,0.39749999999999996,0,0.678844690322876,0,3,35,0,0,2,-0.009758831432986038,0.0010859637034938358,1.5987223861394106
39,-0.2875,0,0.7441356182098389,0,0,23,0,0,0,-0.02347525502382605,0.0006750180484857735,1.600037313169903
40,0.48249999999999965,0,0.6938633918762207,0,8,10,0,0,7,-0.002776077638069788,0.0017518852106314221,1.6034051599325958
41,-0.33749999999999997,0,0.6750223636627197,0,4,27,0,0,4,-0.020203180490406574,0.000806134508397665,1.604021949900521
42,0.9050000000000002,1,0.7271883487701416,0,2,23,1,1,1,-0.017865326841948206,0.00039158347197595824,1.6008569697539012
43,-0.22749999999999998,0,0.6829907894134521,0,5,25,0,0,5,-0.010774532264029538,0.0006436000141315883,1.6015660486839436
44,0.5275,0,0.6774742603302002,0,3,20,0,0,2,0.009500031523337518,0.0023053143894257453,1.6031799095648307
45,-0.19999999999999998,0,0.7372314929962158,0,3,23,0,0,3,-0.014171951855705292,0.0004755961656310294,1.603367295530107
46,-0.23750000000000002,0,0.6955509185791016,0,2,19,0,0,2,-0.020681190390691714,0.0005543382468608937,1.6007314810046445
47,-0.7125000000000001,0,0.6699914932250977,0,8,57,0,0,8,-0.024309683608374114,0.0006310628807870782,1.6028265312865928
48,-0.26249999999999996,0,0.7634627819061279,0,1,21,0,0,1,-0.022036584214893754,0.0006057042871276664,1.602484847660418
49,-0.2875,0,0.6972277164459229,0,1,23,0,0,1,-0.021460929894129985,0.0008995827321318814,1.601857433716456
50,-0.23750000000000002,0,0.6961393356323242,0,5,19,0,0,5,-0.030171401048493057,0.001397200053473608,1.6040242380566068
51,-0.4725000000000001,0,0.7194459438323975,0,2,39,0,0,2,-0.02118033220715545,0.0006086852015699847,1.6007860998312633
52,-0.4750000000000001,0,0.6749913692474365,0,1,38,0,0,1,-0.03163206919648305,0.0008178606630980102,1.5998823013570576
53,-0.20500000000000002,0,0.7312977313995361,0,6,32,0,0,6,-0.027384874048746295,0.0009858313614874402,1.5997435671311837
54,-0.25,0,0.689105749130249,0,3,20,0,0,3,-0.016149385892613617,0.00039422788641759366,1.6039390972367038
55,-0.049999999999999975,0,0.6674542427062988,0,1,20,0,0,0,-0.009110411741184415,0.0005068459821171351,1.6025460583192332
56,-0.4125,0,0.7479064464569092,0,1,33,0,0,1,-0.01574006478336674,0.00029476164380395193,1.6042531960540347
57,-0.2225,0,0.6945703029632568,0,2,21,0,0,2,-0.011354747392168199,0.00046212936367853833,1.6019913918442197
58,-0.2375,0,0.6832396984100342,0,0,19,0,0,0,-0.028481457391063923,0.0006115452496336485,1.6005992734873737
59,-0.315,0,0.7351996898651123,0,11,34,0,0,10,-0.028166413272696512,0.0009448634657126655,1.5992902572508214
60,-0.375,0,0.6855039596557617,0,7,30,0,0,7,-0.018399470209799432,0.0009931665596082835,1.6009085564701646
61,0.7624999999999996,0,0.7353904247283936,0,9,30,0,0,8,0.0011251700817848792,0.0024525208296929317,1.6005397924670466
62,-0.08499999999999999,0,0.6856155395507812,0,5,14,0,0,5,-0.013771000576929912,0.0003028215337579272,1.603979954013118
63,0.02500000000000016,0,0.6733982563018799,0,5,30,0,0,4,-0.021337825813572162,0.0009066785611702093,1.6024253831969366
64,-0.325,0,0.7297351360321045,0,1,26,0,0,1,-0.017765753747274477,0.0003448343554555329,1.601946674011372
65,-0.32499999999999996,0,0.6922078132629395,0,1,26,0,0,1,-0.015921212931129115,0.00021347067096999517,1.602671261186953
66,0.9575000000000001,1,0.6736645698547363,0,2,17,0,1,1,-0.019384818531020923,0.0008180144078193262,1.6029002688549183
67,-0.31250000000000006,0,0.735985517501831,0,2,25,0,0,2,-0.029331824621530597,0.001362468082584268,1.6018926137023501
68,-0.5250000000000001,0,0.6624641418457031,0,4,42,0,0,4,-0.017774947901704797,0.0008310097425099083,1.6008881242186936
69,-0.3,0,0.7355573177337646,0,6,26,0,0,5,-0.015657179540506116,0.00033383233601433723,1.6001610126760273
70,0.6299999999999999,0,0.6818041801452637,0,2,19,0,0,1,-0.009230773300967283,0.0005305111829715998,1.6025052688739918
71,-0.22499999999999998,0,0.693500280380249,0,4,18,0,0,4,-0.020976216316706053,0.00041099556638104833,1.6022731937744
72,-0.26250000000000007,0,0.7228069305419922,0,5,21,0,0,5,-0.020178102646712902,0.00043522686930779294,1.602801345012806
73,0.16750000000000012,0,0.6948609352111816,0,8,11,0,0,7,-0.02120112757957368,0.000792871356937512,1.6035124538121401
74,0.8625,1,0.6837949752807617,0,1,20,0,1,0,-0.013268533473213514,0.0002921004481814352,1.6033832839241733
75,-0.2875,0,0.7530772686004639,0,1,23,0,0,1,-0.018557708279264194,0.00026470286221987516,1.6039983917165686
76,-0.26249999999999996,0,0.6934175491333008,0,6,35,0,0,6,-0.03573612665274629,0.000962638095932099,1.6038286641792014
77,-0.16,0,0.6949567794799805,0,3,20,0,0,2,-0.0200872672031875,0.000776688344430115,1.6014438845493177
78,0.7625000000000001,1,0.7360668182373047,0,12,31,0,1,11,-0.024662105918482495,0.0012770442430487846,1.601890476765456
79,-0.25,0,0.6694262027740479,0,2,20,0,0,2,-0.016415652629263974,0.00020929106266457344,1.6033436942983557
80,0.08250000000000016,0,0.6759889125823975,0,1,19,0,0,0,-0.0066561425208217576,0.00042988669302190807,1.6052928798728519
81,-0.12499999999999999,0,0.731097936630249,0,1,17,0,0,0,-0.011396691297974298,0.0001952377048430958,1.6011093457539876
82,-0.35,0,0.6776623725891113,0,9,28,0,0,9,-0.014358757969198954,0.00033396306312712993,1.6022774234965995
83,-0.01249999999999997,0,0.7327010631561279,0,4,17,0,0,3,-0.007932222370679181,0.0004491947896862367,1.6030292312304177
84,-0.42500000000000004,0,0.6935775279998779,0,1,49,0,0,0,-0.025619887798610658,0.0007733783711589179,1.6018503838115268
85,-0.39999999999999997,0,0.6775844097137451,0,0,32,0,0,0,-0.02315655834455457,0.0007186647619094168,1.6032979830547616
86,-0.125,0,0.7401764392852783,0,3,17,0,0,2,-0.012538527173024635,0.00023937140900376764,1.6028307400367878
87,-0.0975,0,0.6978766918182373,0,8,12,0,0,7,-0.009759599230838596,0.0006992567044703606,1.601486792167028
88,1.1025000000000003,1,0.665769100189209,0,13,29,0,1,11,-0.016047652077826637,0.0014663411299721467,1.6026943712322799
89,-0.32499999999999996,0,0.7323935031890869,0,1,26,0,0,1,-0.019421420387785743,0.0003032123110783538,1.6011807675714844
90,0.5525000000000002,0,0.6800429821014404,0,12,29,0,0,11,0.010690655662781661,0.0016086811135042848,1.6043615893081382
91,-0.4,0,0.7186586856842041,0,2,32,0,0,2,-0.02343576568765221,0.0005010950502474366,1.603363788790173
92,-0.3125,0,0.6601505279541016,0,8,27,0,0,7,-0.02733196342294967,0.0017092666831920332,1.602609998650021
93,-0.1875,0,0.6795027256011963,0,1,15,0,0,1,-0.01724160417776417,0.00032533187868538855,1.602946960263782
94,0.11000000000000001,0,0.7144815921783447,0,3,8,0,0,2,-0.010992693826901141,0.00029483772663241726,1.6038325936705977
95,-0.2375,0,0.6663482189178467,0,6,19,0,0,6,-0.02730901015025598,0.0006486262910599496,1.6031887586470004
96,-0.3375,0,0.6747395992279053,0,4,27,0,0,4,-0.009587034677948664,0.0008392428105927691,1.6034477761498205
97,-0.2,0,0.7297382354736328,0,0,16,0,0,0,-0.015920034661475155,0.0003424762174743504,1.6024179844944566
98,-0.15,0,0.6755893230438232,0,2,12,0,0,2,-0.013047481343771022,0.0003446075369079943,1.6032751103242238
99,0.5275000000000001,0,0.6624071598052979,0,3,10,0,0,2,0.000273131575711346,0.0006463042298964052,1.6053399907218084
100,-0.225,0,0.7128829956054688,0,0,18,0,0,0,-0.02336888134272562,0.0006739003643761049,1.6045296457078724
101,-0.1125,0,0.6734468936920166,0,1,9,0,0,1,-0.017836121066162985,0.00023718262516576522,1.603117400849307
102,-0.32499999999999996,0,0.7200417518615723,0,0,26,0,0,0,-0.017712625062645034,0.00031872883713471816,1.603179419482196
103,1.6024999999999996,1,0.6639206409454346,0,1,36,0,1,0,-0.011278709069032358,0.0011325292181704359,1.6037330439797155
104,1.3650000000000002,1,0.667647123336792,0,3,20,0,1,1,-0.02042472108129274,0.0005663567706794691,1.6034901947886855
105,0.56,0,0.740572452545166,0,2,12,0,0,1,-0.0017991258193635275,0.0005558082915177124,1.6027447835162834
106,-0.26,0,0.6866025924682617,0,4,23,0,0,4,-0.023569997520772396,0.0003045184461656276,1.6015465524461534
107,-0.55,0,0.6783363819122314,0,0,44,0,0,0,-0.026360800049992073,0.0005283616242862665,1.60441972039364
108,-0.08499999999999995,0,0.727405309677124,0,4,16,0,0,4,-0.011767468165123352,0.0003241656053029104,1.603270399349707
109,-0.31249999999999994,0,0.661595344543457,0,7,25,0,0,7,-0.03396717819419724,0.001160165151034544,1.6050144467088912
110,2.2000000000000006,2,0.652878999710083,0,5,21,0,2,3,-0.011324859827894856,0.0006686903274892113,1.6041355254473508
111,-0.24249999999999997,0,0.724921464920044,0,5,29,0,0,5,-0.02223491811848901,0.0004184892467902459,1.6049652022344094
112,-0.2125,0,0.6838982105255127,0,0,17,0,0,0,-0.012781047408848448,0.00027566373074101923,1.6013143746941176
113,-0.15,0,0.6716601848602295,0,0,12,0,0,0,-0.010563885905193509,0.00023775471739883322,1.6048875164102627
114,0.16250000000000012,0,0.7334890365600586,0,6,16,0,0,5,-0.018354869413155096,0.001298774132408712,1.6029101422539465
115,-0.2,0,0.6342718601226807,0,2,16,0,0,2,-0.015538309079905352,0.0003324913980614589,1.604961818015134
116,-0.55,0,0.7141203880310059,0,1,44,0,0,1,-0.02362870100747656,0.00038049530745762236,1.603776783854873
117,0.41750000000000015,0,0.6762642860412598,0,10,27,0,0,8,-0.005216046391675869,0.001285188109368355,1.6039135500236794
118,-0.6375000000000001,0,0.6728005409240723,0,10,51,0,0,10,-0.025597157146505733,0.0005369129956947514,1.6028863368210968
119,-0.375,0,0.721743106842041,0,3,30,0,0,3,-0.02114061730120469,0.0005839293636354444,1.603433804379569
120,-0.125,0,0.679152250289917,0,1,10,0,0,1,-0.007547200648803954,0.0006641859906485449,1.6030735528027569
121,-0.3325,0,0.6930513381958008,0,3,32,0,0,2,-0.01168500208640816,0.0003990051706762875,1.6027908027172089
122,1.0450000000000002,1,0.760347843170166,0,1,14,0,1,0,-0.021046772564726847,0.00039051274048755526,1.6049711527647794
123,0.9825000000000002,1,0.7010180950164795,0,3,25,0,1,2,-0.016998470881608902,0.00047079232690650777,1.6040435952168923
124,-0.38750000000000007,0,0.6986069679260254,0,0,31,0,0,0,-0.024100128914815958,0.0003715798685313507,1.6025499171680875
125,0.4500000000000001,0,0.7420902252197266,0,4,7,0,0,3,-0.005935799123512374,0.0004789476476428357,1.6037907523137551
126,-0.32500000000000007,0,0.688443660736084,0,3,26,0,0,3,-0.029462281657658795,0.001050743632303878,1.6049814853403304
127,-0.1375,0,0.6813454627990723,0,0,11,0,0,0,-0.016214658238890546,0.00020659111991355522,1.6019093913060647
128,-0.48750000000000004,0,0.7242999076843262,0,1,39,0,0,1,-0.012901007327147657,0.00017476768144337245,1.6040812521069137
129,-0.33749999999999997,0,0.6789186000823975,0,1,27,0,0,1,-0.008757789067372129,0.0008696329462681223,1.6027967433134713
130,-0.32499999999999996,0,0.7382192611694336,0,1,26,0,0,1,-0.021478356974613335,0.0005648646587885693,1.6032705737484825
131,-0.275,0,0.6715373992919922,0,1,22,0,0,1,-0.03007292108506792,0.000665461817606467,1.602669184958493
132,-0.11499999999999999,0,0.6859228610992432,0,10,19,0,0,9,-0.019768291342727562,0.00038724123610649403,1.6046244899431863
133,-0.135,0,0.7162911891937256,0,4,14,0,0,3,-0.022077089132465148,0.00029727083644308323,1.604037344455719
134,-0.3375,0,0.6686067581176758,0,0,27,0,0,0,-0.014965048896286776,0.00021779919646344633,1.6043375421453403
135,0.8375,1,0.6782999038696289,0,3,15,0,1,2,-0.01351543221001824,0.0007302856022608577,1.6035634753880676
136,-0.042499999999999885,0,0.721447229385376,0,4,24,0,0,3,-0.01594853141621031,0.0009042693291451338,1.6034506371727697
137,-0.43750000000000006,0,0.6631147861480713,0,4,35,0,0,4,-0.020844510808173154,0.001477546912374779,1.60323624919962
138,0.8150000000000004,1,0.6757967472076416,0,5,34,1,1,3,-0.012976006018342796,0.00021625176793569305,1.6041541739746377
139,-0.48749999999999993,0,0.7302277088165283,0,2,39,0,0,2,-0.018708045999691995,0.0003162021172520373,1.603956267789558
140,-0.44999999999999996,0,0.6764745712280273,0,0,36,0,0,0,-0.020026243671222972,0.00041533051395865113,1.6010715508902515
141,-0.22499999999999998,0,0.718583345413208,0,0,18,0,0,0,-0.020308922044932842,0.00030428528116922246,1.6049535053747672
142,-0.35,0,0.7038776874542236,0,1,28,0,0,1,-0.015035124935416712,0.00014927718740806347,1.6047898365391624
143,-0.1775,0,0.6734287738800049,0,5,21,0,0,4,-0.016307811968511454,0.000288041734067248,1.6037715993545674
144,-0.3875,0,0.729487419128418,0,2,31,0,0,2,-0.0194451910081423,0.00047887960339718327,1.6039752220665968
145,-0.22499999999999998,0,0.69663405418396,0,2,20,0,0,1,-0.027190607446418314,0.000553029059319753,1.6042787222950547
146,0.9125000000000001,1,0.6891140937805176,0,2,12,0,1,1,-0.007765516250704726,0.00027761219317562686,1.6012303718814145
147,0.0950000000000002,0,0.7296574115753174,0,3,29,0,0,3,-0.03420990648575955,0.0011875094235075944,1.6024232539865706
148,-0.4,0,0.6837911605834961,0,0,32,0,0,0,-0.021985859592893613,0.00031254398890559986,1.6055438043894592
149,-0.32499999999999996,0,0.6740884780883789,0,0,26,0,0,0,-0.012478841572172113,0.0001410435465129513,1.6024866004784901
150,0.8500000000000002,1,0.723790168762207,0,7,24,1,1,6,-0.0210412679998963,0.0004914679298022749,1.6027616185170632
151,-0.225,0,0.6809539794921875,0,6,18,0,0,6,-0.011551020503113116,0.00012729546980225936,1.6048022166446403
152,-0.2,0,0.6731550693511963,0,1,16,0,0,1,-0.01205399890292298,0.00010857749380122536,1.6010900437831879
153,-0.12000000000000001,0,0.7412934303283691,0,1,29,0,0,0,-0.015343074626461776,0.0005295009412050867,1.6038049315964733
154,-0.2125,0,0.696760892868042,0,1,17,0,0,1,-0.01604002557212004,0.00025980256480358693,1.6032829527501706
155,-0.27499999999999997,0,0.6877062320709229,0,0,22,0,0,0,-0.015961250066067335,0.00016134838725578447,1.6047671260657133
156,-0.14500000000000002,0,0.7460448741912842,0,3,19,0,0,2,-0.016466955033441387,0.0003376203524471379,1.6018586732723095
157,-0.2125,0,0.6742713451385498,0,3,17,0,0,3,-0.01500678153846551,0.00010379728213772689,1.6047197370617479
158,0.8125,1,0.700223445892334,0,3,20,0,1,2,-0.022775827381001028,0.0006586456113699926,1.602535886896981
159,-0.1975,0,0.7213692665100098,0,14,23,0,0,14,-0.024054535949188802,0.0004609853455991822,1.6018017552517079
160,-0.1875,0,0.6926255226135254,0,3,15,0,0,3,-0.02832675745917691,0.0006218137297248668,1.604709502723482
161,1.02,1,0.6879396438598633,0,3,24,1,1,2,-0.014969750540331006,0.00012595802741315827,1.6016441495330245
162,-0.16249999999999998,0,0.7473597526550293,0,0,13,0,0,0,-0.013638709628678584,0.00010788842292731294,1.6035140918360815
163,0.4624999999999999,0,0.6923248767852783,0,6,16,0,0,5,-0.0031691991499866595,0.0006637514202048302,1.605547351969613
164,-0.17500000000000002,0,0.7398459911346436,0,0,14,0,0,0,-0.02052202807842857,0.00037639228848061214,1.6007013331960747
165,1.0150000000000003,1,0.6742429733276367,0,3,35,1,1,2,-0.010005776727296137,0.0007038918908448379,1.602823258550079
166,-0.2125,0,0.6878559589385986,0,0,17,0,0,0,-0.012227835952890691,0.00013869006325889293,1.601339366700914
167,-0.18749999999999997,0,0.7430403232574463,0,3,15,0,0,3,-0.020916800307868806,0.0005294105519670684,1.6037279168764753
168,0.9774999999999998,1,0.676602840423584,0,4,12,0,1,3,-0.01831596730173462,0.00031378958613596336,1.600169168578254
169,-0.45000000000000007,0,0.6792185306549072,0,0,36,0,0,0,-0.0152402411352981,0.00023040647936997568,1.602282307766102
170,-0.35,0,0.7625675201416016,0,1,28,0,0,1,-0.010833012310926008,0.00015596867891489927,1.603294014930725
171,0.965,1,0.6820516586303711,0,5,17,0,1,4,-0.021692270783845474,0.000332430884317254,1.6036945239261344
172,0.6925,0,0.7011435031890869,0,2,18,0,0,0,0.0010815340749643467,0.0007382214850128609,1.6021694971455467
173,0.08500000000000013,0,0.7293252944946289,0,7,28,0,0,7,-0.024311948903939787,0.0019409658378442326,1.6040407761379525
174,-0.08749999999999998,0,0.6759335994720459,0,1,22,0,0,0,-0.013851573069890339,0.00018057068960563316,1.6039821604887647
175,-0.25499999999999995,0,0.6818718910217285,0,3,31,0,0,3,-0.019166723290389338,0.00041205642975104974,1.602870946681058
176,-0.475,0,0.7221407890319824,0,3,38,0,0,3,-0.016962683578539226,0.00020892986751119838,1.604653697322916
177,-0.175,0,0.706549882888794,0,5,14,0,0,5,-0.016718530070243612,0.0006842129395051206,1.6011287018104836
178,-0.375,0,0.7275643348693848,0,0,30,0,0,0,-0.019469095911416743,0.00046697578846323617,1.604097236085821
179,-0.3125,0,0.6924118995666504,0,6,25,0,0,6,-0.026413105773153128,0.0003268806020066673,1.602325087344205
180,-0.21250000000000002,0,0.6979632377624512,0,0,17,0,0,0,-0.014970054660268404,0.0001770657565967842,1.6034779361000768
181,-0.3875,0,0.7371783256530762,0,0,31,0,0,0,-0.024039249884447566,0.000529989059738301,1.6047807269626193
182,1.1800000000000002,1,0.7005133628845215,0,4,18,1,1,3,0.16838493204192706,0.43505230595837635,1.6050467678794156
183,-0.3375000000000001,0,0.6808292865753174,0,0,27,0,0,0,-0.017387207976921844,0.0002343780286733457,1.6026016506883833
184,-0.4,0,0.7215981483459473,0,0,32,0,0,0,-0.017125429568329343,0.00028635457514114267,1.6038428235937046
185,-0.45000000000000007,0,0.614753007888794,0,5,36,0,0,5,-0.012699194778515784,0.00022938830033612958,1.6033959366657116
186,-0.14250000000000002,0,0.6713781356811523,0,3,22,0,0,2,-0.008219800035779675,0.00027803858111387613,1.6039718400549006
187,0.2300000000000003,0,0.7156550884246826,0,2,29,0,0,1,-0.0008332001097086398,0.0013375766596875486,1.6046054462591808
188,0.04499999999999997,0,0.678717851638794,0,6,16,0,0,5,-0.011015853128844389,0.0006942028620718334,1.6044710488231093
189,-0.17500000000000002,0,0.683295488357544,0,1,14,0,0,1,-0.014319097209307881,0.00015102880366003725,1.605077921240418
190,-0.2,0,0.7271106243133545,0,0,16,0,0,0,-0.01452472847368982,0.0001900774878816367,1.605349455718641
191,-0.2625,0,0.6644237041473389,0,0,21,0,0,0,-0.017906201675672223,0.0002075356738397242,1.6040386281631613
192,-0.27749999999999997,0,0.671966552734375,0,7,27,0,0,6,-0.027184116878305322,0.0005828331690185838,1.6039744140925232
193,-0.3025,0,0.7412617206573486,0,5,26,0,0,5,-0.00803290530004435,0.0007272695407839027,1.6054011351532407
194,-0.27499999999999997,0,0.686784029006958,0,1,22,0,0,1,-0.019254278322612797,0.0006328567302576923,1.605421781539917
195,0.95,1,0.6769003868103027,0,1,16,1,1,0,-0.017874629702419043,0.0002472974651642222,1.6054300191225828
196,-0.1875,0,0.727381706237793,0,0,15,0,0,0,-0.020100607243539008,0.00042953745577446793,1.605418516529931
197,-0.22500000000000003,0,0.6450140476226807,0,2,18,0,0,2,-0.015756339067593217,0.00016135850905297502,1.6042574677202437
198,-0.2375,0,0.6642968654632568,0,3,19,0,0,3,-0.02469340255656452,0.0004663867462968841,1.6052506963411968
199,0.11750000000000012,0,0.7160599231719971,0,8,17,0,0,7,-0.006517889978433097,0.0004791268504304416,1.6045622461371951
200,-0.17500000000000002,0,0.6680371761322021,0,0,14,0,0,0,-0.01714119512622279,0.00023471056743169536,1.6057103022381112
201,-0.3375,0,0.7327203750610352,0,4,27,0,0,4,-0.01854528935143241,0.00016706716703021905,1.605120496617423
202,-0.155,0,0.6793012619018555,0,6,14,0,0,6,-0.0016319602469189306,0.001466499684099719,1.6046230903378238
203,0.75,1,0.6971149444580078,0,6,22,0,1,5,-0.013380175275314186,0.0001760340615212992,1.6052992719191093
204,-0.15000000000000002,0,0.7455401420593262,0,1,12,0,0,1,-0.014558932183448363,9.044381434667007e-05,1.6044453503908933
205,0.48999999999999977,0,0.6763362884521484,0,9,23,0,0,9,-0.027031625457177005,0.0012594111542923714,1.6040008112236306
206,-0.275,0,0.6940102577209473,0,2,22,0,0,2,-0.017910068880559668,0.0002553314622569679,1.6049376273596727
207,0.1325000000000001,0,0.7376618385314941,0,1,23,0,0,0,-0.021893896705781422,0.0005542522186587068,1.6047919072486736
208,0.6375000000000001,1,0.6772265434265137,0,4,33,0,1,3,-0.03518930753623998,0.0008633115068218893,1.6047419673866696
209,0.69,1,0.7095422744750977,0,6,28,0,1,5,0.21771003234338154,0.56577813311183,1.6035414183581318
210,-0.225,0,0.7525067329406738,0,2,18,0,0,2,-0.015111710608902353,0.00010041673522219616,1.6064577875313937
211,0.9625000000000002,1,0.7058870792388916,0,6,15,1,1,5,-0.007766393798024013,0.0005150439267289169,1.605622312536946
212,-0.25749999999999995,0,0.6801228523254395,0,4,39,0,0,3,-0.020064989441177912,0.000565586379753984,1.605734455364722
213,-0.355,0,0.7239160537719727,0,10,37,0,0,10,-0.021580873436673923,0.0006686405977736373,1.6064205743648388
214,-0.37499999999999994,0,0.6820683479309082,0,0,30,0,0,0,-0.014863976734448916,0.00011556359531804767,1.6049796828517209
215,0.19250000000000006,0,0.720848560333252,0,5,38,0,0,4,-0.01869869250286784,0.0009801939188438524,1.6047723127735987
216,-0.3125,0,0.6783111095428467,0,0,25,0,0,0,-0.021698117049203977,0.00033108261077660525,1.6057872805330489
217,1.2175000000000002,1,0.679764986038208,0,4,17,0,1,3,-0.00627960156890805,0.0009187073471422739,1.6052899603490478
218,1.3600000000000003,1,0.7145419120788574,0,8,23,0,1,7,-0.011856117794566131,0.0005232767148698593,1.6035988474333729
219,-0.04999999999999988,0,0.670884370803833,0,5,28,0,0,5,-0.01853436751601597,0.0008810946414114444,1.6039675783227991
220,1.1125000000000003,1,0.74387526512146,0,2,23,0,1,1,0.0008244231446749633,0.000977780879848799,1.604009982612398
221,0.027500000000000198,0,0.6905288696289062,0,2,18,0,0,1,-0.014053083921748177,0.00011394218898793807,1.6056379863509427
222,0.8300000000000001,1,0.6902730464935303,0,7,25,0,1,5,0.2623568517242179,0.7139822352066759,1.604283783170912
223,-0.38749999999999996,0,0.7338764667510986,0,5,31,0,0,5,-0.02182812794732551,0.0004075844056714593,1.6044028732511733
224,-0.14999999999999997,0,0.6893351078033447,0,1,14,0,0,0,-0.016926437133440265,0.00015442929044866632,1.6043447730717837
