Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0.05),ReturnAfterDelivery(+0.5),DeliverToGoal(+1.0),DropWrong(-0.1),ActorLoss,CriticLoss,Entropy
32,0.0,0,0.6793482303619385,0,0,0,0,0,0,-0.018128778276689076,0.00033013732649717694,1.6050236777023033
33,0.0,0,0.6648714542388916,0,0,0,0,0,0,-0.0186021454649529,0.000279033923279104,1.6046125789483388
34,0.0,0,0.6627020835876465,0,0,0,0,0,0,-0.0192859701346606,0.0002762288145433708,1.6060659057564204
35,0.0,0,0.7432737350463867,0,0,0,0,0,0,-0.018759660198594687,0.00022809722263665105,1.6066174065625227
36,0.5,2,0.7036190032958984,0,0,0,0,2,0,-0.015615795670008217,0.0003208982907936366,1.6060415064847027
37,0.0,0,0.6679286956787109,0,0,0,0,0,0,-0.017337603227200883,0.0005419975032310699,1.6057322003223278
38,0.0,0,0.728360652923584,0,0,0,0,0,0,-0.01971570820616627,0.00032878915941964633,1.606524458637944
39,0.0,0,0.6715960502624512,0,0,0,0,0,0,-0.015834678680187574,0.0003560675620419099,1.6065695859767772
40,0.0,0,0.6789460182189941,0,0,0,0,0,0,-0.017213089331225666,0.00032363096140869613,1.606558010534004
41,0.25,1,0.7195520401000977,0,0,0,0,1,0,-0.018333759003629286,0.00021354337685062808,1.6066257931568004
42,0.0,0,0.6508767604827881,0,0,0,0,0,0,-0.016552898722390335,0.00025773318019497283,1.6068563814516421
43,0.0,0,0.6930780410766602,0,0,0,0,0,0,-0.015343419276177885,0.00018152248143024527,1.6061042701756512
44,0.0,0,0.6701223850250244,0,0,0,0,0,0,-0.019329882589065366,0.00020553620424344521,1.606790218088362
45,0.0,0,0.6837453842163086,0,0,0,0,0,0,-0.01887668889981729,0.00021242173538791426,1.6063157573894218
46,0.25,1,0.7189772129058838,0,0,0,0,1,0,-0.015920298303373985,0.0003375345441259782,1.6067366346164986
47,0.0,0,0.6558139324188232,0,0,0,0,0,0,-0.01702376699109596,0.00022373191328463172,1.6065713112001068
48,0.25,1,0.6725304126739502,0,0,0,0,1,0,-0.018713228266548226,0.000235485533974032,1.6069237269737102
49,0.0,0,0.7227668762207031,0,0,0,0,0,0,-0.016445014505060737,0.0002194613538337391,1.6064926827395403
50,0.0,0,0.6756906509399414,0,0,0,0,0,0,-0.016620653276159254,0.0002802337062906084,1.6070351092903703
51,0.25,1,0.7220499515533447,0,0,0,0,1,0,-0.0174511668479277,0.00025996622015202046,1.6070966400482036
52,0.0,0,0.6729090213775635,0,0,0,0,0,0,-0.017052136568559542,0.00024540392745335077,1.606148072966823
53,0.375,1,0.6576395034790039,0,0,0,1,1,0,-0.01764761393510357,0.00026439589167242476,1.607026480966144
