Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0),ReturnAfterDelivery(+0.5),DeliverToGoal(+4.0),DropWrong(-0)
1243,0.17500000000000002,0,0.5902354717254639,0,7,0,0,0,0
1244,0.22499999999999998,0,0.5868332386016846,0,9,0,0,0,0
1245,0.15,0,0.6230988502502441,0,6,0,0,0,0
1246,0.05,0,0.59657883644104,0,2,0,0,0,0
1247,0.15,0,0.5784680843353271,0,6,0,0,0,0
1248,0.2525000000000001,0,0.6475479602813721,0,1,0,0,0,0
1249,0.025,0,0.6052262783050537,0,1,0,0,0,0
1250,0.42500000000000016,0,0.593374490737915,0,12,0,0,0,0
1251,0.1,0,0.642913818359375,0,4,0,0,0,0
1252,0.17750000000000002,0,0.594890832901001,0,5,0,0,0,0
1253,2.6799999999999993,0,0.5859546661376953,0,7,0,0,1,0
1254,1.9699999999999998,0,0.6371285915374756,0,5,0,0,1,0
1255,1.525,0,0.5833628177642822,0,9,0,0,1,0
1256,1.2200000000000002,0,0.6239216327667236,0,9,0,0,0,0
1257,0.42000000000000026,0,0.594012975692749,0,6,0,0,0,0
1258,1.2,0,0.589339017868042,0,3,0,1,1,0
1259,1.0499999999999996,0,0.6310279369354248,0,2,0,0,0,0
1260,0.025,0,0.5804986953735352,0,1,0,0,0,0
1261,0.07500000000000001,0,0.5921883583068848,0,3,0,0,0,0
1262,0.16999999999999998,0,0.6224181652069092,0,5,0,0,0,0
1263,0.08500000000000002,0,0.5776920318603516,0,2,0,0,0,0
1264,3.9924999999999997,0,0.5779695510864258,0,17,0,0,2,0
1265,0.0,0,0.6387605667114258,0,0,0,0,0,0
1266,0.2775000000000001,0,0.5892374515533447,0,4,0,0,0,0
1267,0.15000000000000002,0,0.6275291442871094,0,6,0,0,0,0
1268,0.4350000000000003,0,0.5759198665618896,0,3,0,0,0,0
1269,1.4525000000000001,0,0.5691127777099609,0,8,0,0,1,0
1270,1.87,0,0.6321024894714355,0,8,0,0,1,0
1271,0.40000000000000024,0,0.5772156715393066,0,2,0,0,0,0
1272,1.0699999999999994,0,0.5941665172576904,0,4,0,0,0,0
1273,0.15,0,0.640371561050415,0,6,0,0,0,0
1274,0.025,0,0.583153247833252,0,1,0,0,0,0
1275,0.07500000000000001,0,0.6316928863525391,0,3,0,0,0,0
1276,0.025,0,0.593707799911499,0,1,0,0,0,0
1277,0.05,0,0.6076092720031738,0,2,0,0,0,0
1278,0.025,0,0.6535630226135254,0,1,0,0,0,0
1279,0.125,0,0.6003234386444092,0,5,0,0,0,0
1280,0.05,0,0.5827016830444336,0,2,0,0,0,0
1281,0.125,0,0.6482620239257812,0,5,0,0,0,0
1282,2.3525,0,0.5941157341003418,0,3,0,0,2,0
1283,0.6100000000000001,0,0.6083223819732666,0,13,0,0,0,0
1284,0.19999999999999998,0,0.6405456066131592,0,8,0,0,0,0
1285,1.5675000000000003,0,0.5942423343658447,0,4,0,0,1,0
1286,0.0775,0,0.645261287689209,0,3,0,0,0,0
1287,1.1699999999999993,0,0.582655668258667,0,5,0,0,0,0
1288,1.125,0,0.5922579765319824,0,1,0,0,1,0
1289,0.0,0,0.6269822120666504,0,0,0,0,0,0
1290,0.05,0,0.5910124778747559,0,2,0,0,0,0
1291,0.155,0,0.5977418422698975,0,3,0,0,0,0
1292,0.0,0,0.6548469066619873,0,0,0,0,0,0
1293,0.29000000000000015,0,0.6104207038879395,0,1,0,0,0,0
1294,1.7750000000000004,0,0.5952942371368408,0,14,0,0,1,0
1295,0.175,0,0.6467757225036621,0,7,0,0,0,0
1296,0.07500000000000001,0,0.5963664054870605,0,3,0,0,0,0
1297,0.1,0,0.636385440826416,0,4,0,0,0,0
1298,0.385,0,0.6002836227416992,0,14,0,0,0,0
1299,0.30500000000000016,0,0.586500883102417,0,2,0,0,0,0
1300,0.0,0,0.6317169666290283,0,0,0,0,0,0
1301,1.5900000000000003,0,0.5714104175567627,0,5,0,0,1,0
1302,1.225,0,0.5805191993713379,0,9,0,0,1,0
1303,0.15250000000000002,0,0.6358439922332764,0,4,0,0,0,0
1304,0.125,0,0.5880775451660156,0,5,0,0,0,0
1305,0.07500000000000001,0,0.5862488746643066,0,3,0,0,0,0
1306,2.6650000000000005,0,0.6311283111572266,0,17,0,0,1,0
1307,1.385,0,0.5899479389190674,0,2,0,1,1,0
1308,0.175,0,0.6377644538879395,0,7,0,0,0,0
1309,0.025,0,0.5845527648925781,0,1,0,0,0,0
1310,0.8025000000000002,0,0.5812082290649414,0,4,0,0,0,0
1311,0.07500000000000001,0,0.6255569458007812,0,3,0,0,0,0
1312,1.2425000000000002,0,0.5869791507720947,0,5,0,0,1,0
1313,0.28,0,0.6379532814025879,0,6,0,0,0,0
1314,0.07500000000000001,0,0.582099199295044,0,3,0,0,0,0
1315,0.47750000000000026,0,0.5814924240112305,0,7,0,0,0,0
1316,0.05,0,0.6455068588256836,0,2,0,0,0,0
1317,2.1999999999999993,0,0.5874950885772705,0,5,0,0,1,0
1318,0.2775,0,0.5787250995635986,0,11,0,0,0,0
1319,1.4300000000000002,0,0.638648509979248,0,2,0,1,1,0
1320,1.5725,0,0.5896127223968506,0,10,0,1,1,0
1321,0.0,0,0.594480037689209,0,0,0,0,0,0
1322,0.6700000000000003,0,0.6306073665618896,0,9,0,0,0,0
1323,0.0,0,0.5836236476898193,0,0,0,0,0,0
1324,0.0,0,0.5710000991821289,0,0,0,0,0,0
1325,0.0,0,0.6263303756713867,0,0,0,0,0,0
1326,1.255,0,0.5848903656005859,0,5,0,1,1,0
1327,0.0,0,0.5724949836730957,0,0,0,0,0,0
1328,0.05,0,0.6376221179962158,0,2,0,0,0,0
1329,1.115,0,0.5949203968048096,0,3,0,0,1,0
1330,0.1,0,0.5843536853790283,0,4,0,0,0,0
1331,1.3550000000000002,0,0.6207320690155029,0,1,0,0,1,0
1332,2.3374999999999986,0,0.5818321704864502,0,9,0,0,1,0
1333,0.125,0,0.5784323215484619,0,5,0,0,0,0
1334,0.0,0,0.6136980056762695,0,0,0,0,0,0
1335,1.5625000000000002,0,0.5803320407867432,0,7,0,0,1,0
1336,0.025,0,0.5824375152587891,0,1,0,0,0,0
1337,0.025,0,0.6380655765533447,0,1,0,0,0,0
1338,0.125,0,0.6022803783416748,0,5,0,0,0,0
1339,1.54,0,0.5917913913726807,0,8,0,0,1,0
1340,0.15000000000000002,0,0.6371839046478271,0,6,0,0,0,0
1341,0.0,0,0.5941317081451416,0,0,0,0,0,0
1342,1.2249999999999999,0,0.5786492824554443,0,4,0,1,1,0
1343,0.275,0,0.6201224327087402,0,11,0,0,0,0
1344,0.6250000000000002,0,0.5897383689880371,0,16,0,0,0,0
1345,0.32500000000000007,0,0.6394510269165039,0,3,0,0,0,0
1346,0.125,0,0.590601921081543,0,5,0,0,0,0
1347,0.175,0,0.5894467830657959,0,7,0,0,0,0
1348,0.25,0,0.6355428695678711,0,10,0,0,0,0
1349,0.2500000000000001,0,0.6010332107543945,0,2,0,0,0,0
1350,1.8924999999999998,0,0.5933771133422852,0,10,0,0,1,0
1351,0.05,0,0.6324543952941895,0,2,0,0,0,0
1352,0.17500000000000002,0,0.5913245677947998,0,7,0,0,0,0
1353,1.4550000000000003,0,0.5892093181610107,0,1,0,0,1,0
1354,0.37250000000000005,0,0.6443295478820801,0,14,0,0,0,0
1355,0.5725,0,0.5885324478149414,0,18,0,0,0,0
1356,1.5225,0,0.6007447242736816,0,11,0,1,1,0
1357,0.22500000000000006,0,0.6508102416992188,0,6,0,0,0,0
1358,0.025,0,0.6064000129699707,0,1,0,0,0,0
1359,0.025,0,0.6469583511352539,0,1,0,0,0,0
1360,0.24,0,0.6112031936645508,0,7,0,0,0,0
1361,1.6675000000000004,0,0.5960590839385986,0,12,0,0,1,0
1362,0.1,0,0.6500239372253418,0,4,0,0,0,0
1363,2.1099999999999994,0,0.5934262275695801,0,6,0,0,0,0
1364,0.0,0,0.5750534534454346,0,0,0,0,0,0
1365,0.34000000000000014,0,0.6398520469665527,0,2,0,0,0,0
1366,1.8750000000000002,0,0.5654358863830566,0,14,0,0,1,0
1367,0.8524999999999989,0,0.6523416042327881,0,3,0,0,0,0
1368,0.1,0,0.5985879898071289,0,4,0,0,0,0
1369,1.2175,0,0.5887031555175781,0,5,0,0,1,0
1370,0.125,0,0.6397266387939453,0,5,0,0,0,0
1371,1.215,0,0.5939209461212158,0,5,0,0,1,0
1372,1.5924999999999996,0,0.6003756523132324,0,2,0,0,0,0
1373,0.3075000000000001,0,0.6415128707885742,0,3,0,0,0,0
1374,0.07500000000000001,0,0.6003541946411133,0,3,0,0,0,0
1375,0.025,0,0.5884842872619629,0,1,0,0,0,0
1376,0.8525,0,0.6343932151794434,0,9,0,0,0,0
1377,1.2149999999999999,0,0.582953929901123,0,8,0,0,1,0
1378,1.7599999999999985,0,0.5772452354431152,0,10,0,1,1,0
1379,0.325,0,0.6211490631103516,0,10,0,0,0,0
1380,0.125,0,0.5815825462341309,0,5,0,0,0,0
1381,0.025,0,0.6320338249206543,0,1,0,0,0,0
1382,0.05,0,0.5999431610107422,0,2,0,0,0,0
1383,1.4325,0,0.5871424674987793,0,4,0,0,1,0
1384,0.125,0,0.6488933563232422,0,5,0,0,0,0
1385,0.0,0,0.6066110134124756,0,0,0,0,0,0
1386,0.1,0,0.5859026908874512,0,4,0,0,0,0
1387,0.26250000000000007,0,0.641434907913208,0,5,0,0,0,0
1388,0.25,0,0.5990433692932129,0,10,0,0,0,0
1389,1.27,0,0.6096858978271484,0,8,0,0,1,0
1390,0.5200000000000004,0,0.6590633392333984,0,6,0,0,0,0
1391,0.1,0,0.6081740856170654,0,4,0,0,0,0
1392,0.225,0,0.6092915534973145,0,9,0,0,0,0
1393,1.1025,0,0.6447458267211914,0,4,0,0,1,0
1394,0.2,0,0.6005575656890869,0,8,0,0,0,0
1395,0.0,0,0.6055054664611816,0,0,0,0,0,0
1396,0.125,0,0.6565251350402832,0,5,0,0,0,0
1397,0.025,0,0.6114034652709961,0,1,0,0,0,0
1398,0.07500000000000001,0,0.598137378692627,0,3,0,0,0,0
1399,0.1,0,0.6387646198272705,0,4,0,0,0,0
1400,0.0,0,0.6070668697357178,0,0,0,0,0,0
1401,0.05,0,0.6556289196014404,0,2,0,0,0,0
1402,1.3175,0,0.5931658744812012,0,3,0,1,1,0
1403,0.1,0,0.5979721546173096,0,4,0,0,0,0
1404,0.0,0,0.6671874523162842,0,0,0,0,0,0
1405,0.15750000000000003,0,0.5879700183868408,0,5,0,0,0,0
1406,0.025,0,0.5736627578735352,0,1,0,0,0,0
1407,0.39999999999999997,0,0.6211061477661133,0,16,0,0,0,0
1408,0.025,0,0.5796627998352051,0,1,0,0,0,0
1409,0.325,0,0.58074951171875,0,13,0,0,0,0
1410,0.31,0,0.6347558498382568,0,12,0,0,0,0
1411,0.2425,0,0.5904715061187744,0,8,0,0,0,0
1412,1.2925,0,0.628516674041748,0,11,0,0,1,0
1413,0.6775000000000002,0,0.5907988548278809,0,11,0,0,0,0
1414,0.19999999999999998,0,0.5833556652069092,0,8,0,0,0,0
1415,0.0,0,0.626060962677002,0,0,0,0,0,0
1416,0.19999999999999998,0,0.5864071846008301,0,8,0,0,0,0
1417,0.07500000000000001,0,0.5741391181945801,0,3,0,0,0,0
1418,0.025,0,0.6365764141082764,0,1,0,0,0,0
1419,1.3125000000000002,0,0.589461088180542,0,6,0,0,1,0
1420,0.43500000000000016,0,0.592698335647583,0,15,0,0,0,0
1421,0.0,0,0.6357753276824951,0,0,0,0,0,0
1422,0.0,0,0.5949928760528564,0,0,0,0,0,0
1423,0.05,0,0.5976247787475586,0,2,0,0,0,0
1424,0.07750000000000001,0,0.6360914707183838,0,3,0,0,0,0
1425,0.33999999999999997,0,0.5975139141082764,0,11,0,0,0,0
1426,1.5150000000000001,0,0.6409106254577637,0,4,0,0,1,0
1427,1.215,0,0.5795612335205078,0,5,0,0,1,0
1428,0.0,0,0.5898396968841553,0,0,0,0,0,0
1429,1.22,0,0.6463229656219482,0,6,0,0,1,0
1430,1.4250000000000003,0,0.5769634246826172,0,7,0,0,1,0
1431,0.0,0,0.5933811664581299,0,0,0,0,0,0
1432,1.325,0,0.6316804885864258,0,13,0,0,1,0
1433,0.1375,0,0.5879309177398682,0,4,0,0,0,0
1434,0.2375,0,0.5844211578369141,0,4,0,0,0,0
1435,2.7675,0,0.6345548629760742,0,5,0,1,2,0
1436,1.3,0,0.5839211940765381,0,3,0,0,1,0
1437,0.6450000000000004,0,0.5864865779876709,0,1,0,0,0,0
1438,0.15,0,0.6396691799163818,0,6,0,0,0,0
1439,1.0949999999999993,0,0.5977838039398193,0,4,0,0,0,0
1440,1.1300000000000001,0,0.5813143253326416,0,11,0,0,0,0
1441,1.2375,0,0.6307168006896973,0,7,0,0,1,0
1442,0.5000000000000002,0,0.5870282649993896,0,5,0,0,0,0
1443,1.3075,0,0.6325998306274414,0,6,0,0,1,0
1444,0.0,0,0.585838794708252,0,0,0,0,0,0
1445,1.3175000000000001,0,0.5747988224029541,0,7,0,0,1,0
1446,0.0,0,0.6419780254364014,0,0,0,0,0,0
1447,0.1,0,0.5889797210693359,0,4,0,0,0,0
1448,0.31999999999999995,0,0.5862014293670654,0,11,0,0,0,0
1449,0.41500000000000026,0,0.6314136981964111,0,4,0,0,0,0
1450,0.05,0,0.610389232635498,0,2,0,0,0,0
1451,0.0,0,0.6452827453613281,0,0,0,0,0,0
1452,1.22,0,0.5962703227996826,0,3,0,0,1,0
1453,0.0,0,0.5879230499267578,0,0,0,0,0,0
1454,1.74,0,0.6466414928436279,0,4,0,1,1,0
1455,0.05,0,0.5891883373260498,0,2,0,0,0,0
1456,0.37000000000000016,0,0.5878825187683105,0,4,0,0,0,0
1457,0.1,0,0.640155553817749,0,4,0,0,0,0
1458,0.025,0,0.5969438552856445,0,1,0,0,0,0
1459,0.0,0,0.6004631519317627,0,0,0,0,0,0
1460,2.0399999999999996,0,0.6327486038208008,0,5,0,0,1,0
1461,0.5750000000000001,0,0.5961177349090576,0,23,0,0,0,0
1462,1.25,0,0.5981497764587402,0,4,0,0,1,0
1463,0.15,0,0.6330599784851074,0,6,0,0,0,0
1464,0.6750000000000002,0,0.5889842510223389,0,27,0,0,0,0
1465,0.38500000000000006,0,0.6342902183532715,0,15,0,0,0,0
1466,1.2225000000000001,0,0.5967445373535156,0,3,0,1,1,0
1467,0.0,0,0.5989563465118408,0,0,0,0,0,0
1468,0.26,0,0.6182451248168945,0,6,0,0,0,0
1469,0.0,0,0.58013916015625,0,0,0,0,0,0
1470,0.22499999999999998,0,0.5811810493469238,0,9,0,0,0,0
1471,0.4125000000000001,0,0.6345911026000977,0,11,0,0,0,0
1472,0.0,0,0.6142604351043701,0,0,0,0,0,0
1473,0.3,0,0.5912225246429443,0,12,0,0,0,0
1474,0.07500000000000001,0,0.6297101974487305,0,3,0,0,0,0
1475,0.0,0,0.5893266201019287,0,0,0,0,0,0
1476,0.07500000000000001,0,0.6428089141845703,0,3,0,0,0,0
1477,0.275,0,0.5832438468933105,0,11,0,0,0,0
1478,0.29250000000000004,0,0.602062463760376,0,7,0,0,0,0
1479,0.07500000000000001,0,0.6340749263763428,0,3,0,0,0,0
1480,0.8275000000000001,0,0.5892338752746582,0,5,0,0,0,0
1481,0.0,0,0.5864276885986328,0,0,0,0,0,0
1482,0.0,0,0.6504712104797363,0,0,0,0,0,0
1483,0.05,0,0.588690996170044,0,2,0,0,0,0
1484,0.0,0,0.6463577747344971,0,0,0,0,0,0
1485,0.07500000000000001,0,0.5848181247711182,0,3,0,0,0,0
1486,0.0,0,0.5879678726196289,0,0,0,0,0,0
1487,0.025,0,0.6365182399749756,0,1,0,0,0,0
1488,0.0,0,0.5965089797973633,0,0,0,0,0,0
1489,0.2,0,0.5959720611572266,0,8,0,0,0,0
1490,0.025,0,0.6342954635620117,0,1,0,0,0,0
1491,0.19999999999999998,0,0.5857963562011719,0,8,0,0,0,0
1492,0.175,0,0.6054060459136963,0,7,0,0,0,0
1493,0.05,0,0.6364820003509521,0,2,0,0,0,0
1494,0.3,0,0.5959329605102539,0,12,0,0,0,0
1495,0.0,0,0.6006925106048584,0,0,0,0,0,0
1496,0.2,0,0.6356339454650879,0,8,0,0,0,0
1497,0.025,0,0.5881202220916748,0,1,0,0,0,0
1498,0.1,0,0.6369743347167969,0,4,0,0,0,0
1499,0.0,0,0.5951054096221924,0,0,0,0,0,0
1500,0.3600000000000001,0,0.5982246398925781,0,5,0,0,0,0
1501,0.38,0,0.6358084678649902,0,11,0,0,0,0
1502,0.07500000000000001,0,0.5968124866485596,0,3,0,0,0,0
1503,0.025,0,0.5899224281311035,0,1,0,0,0,0
1504,0.05,0,0.6461288928985596,0,2,0,0,0,0
1505,0.16750000000000004,0,0.5979301929473877,0,1,0,0,0,0
1506,0.3025000000000001,0,0.6502294540405273,0,6,0,0,0,0
1507,1.1375,0,0.6073424816131592,0,4,0,0,1,0
1508,0.125,0,0.6091985702514648,0,5,0,0,0,0
1509,1.0825,0,0.6563701629638672,0,3,0,0,1,0
1510,2.1449999999999987,0,0.5796186923980713,0,7,0,0,1,0
1511,0.2,0,0.5903377532958984,0,8,0,0,0,0
1512,1.6749999999999998,0,0.6379318237304688,0,7,0,0,1,0
1513,0.07500000000000001,0,0.5660057067871094,0,3,0,0,0,0
1514,0.0,0,0.5729515552520752,0,0,0,0,0,0
1515,0.05,0,0.6244988441467285,0,2,0,0,0,0
1516,0.31750000000000006,0,0.5932495594024658,0,4,0,0,0,0
1517,0.0,0,0.5800395011901855,0,0,0,0,0,0
1518,1.0499999999999998,0,0.6333284378051758,0,2,0,0,1,0
1519,0.0,0,0.5866613388061523,0,0,0,0,0,0
1520,0.025,0,0.5752770900726318,0,1,0,0,0,0
1521,0.025,0,0.6361005306243896,0,1,0,0,0,0
1522,0.125,0,0.588665246963501,0,5,0,0,0,0
1523,0.6875000000000002,0,0.5825200080871582,0,12,0,0,0,0
1524,0.11249999999999999,0,0.6210513114929199,0,3,0,0,0,0
1525,0.05,0,0.5887057781219482,0,2,0,0,0,0
1526,0.28750000000000014,0,0.5909368991851807,0,2,0,0,0,0
1527,0.0,0,0.6371715068817139,0,0,0,0,0,0
1528,0.6724999999999997,0,0.5915546417236328,0,1,0,0,0,0
1529,1.325,0,0.5786921977996826,0,11,0,0,1,0
1530,0.0,0,0.6396381855010986,0,0,0,0,0,0
1531,1.2525000000000002,0,0.5851855278015137,0,6,0,0,1,0
1532,0.0675,0,0.5764071941375732,0,2,0,0,0,0
1533,0.39249999999999996,0,0.6272494792938232,0,14,0,0,0,0
1534,0.025,0,0.578350305557251,0,1,0,0,0,0
1535,0.025,0,0.6291391849517822,0,1,0,0,0,0
1536,1.9649999999999996,0,0.5854980945587158,0,5,0,0,1,0
1537,0.2525,0,0.5819907188415527,0,9,0,0,0,0
1538,1.1249999999999998,0,0.6394176483154297,0,1,0,0,0,0
1539,0.025,0,0.5830492973327637,0,1,0,0,0,0
1540,0.22499999999999998,0,0.5795912742614746,0,9,0,0,0,0
1541,0.7125000000000001,0,0.6344015598297119,0,14,0,0,0,0
1542,0.0,0,0.588442325592041,0,0,0,0,0,0
1543,0.0,0,0.5837032794952393,0,0,0,0,0,0
1544,1.4274999999999987,0,0.637037992477417,0,2,0,0,0,0
1545,0.0,0,0.607952356338501,0,0,0,0,0,0
1546,0.41750000000000015,0,0.6063988208770752,0,8,0,0,0,0
1547,0.025,0,0.6241648197174072,0,1,0,0,0,0
1548,0.5850000000000003,0,0.5957784652709961,0,6,0,0,0,0
1549,0.1325,0,0.6625518798828125,0,2,0,0,0,0
1550,0.05,0,0.607877254486084,0,2,0,0,0,0
1551,0.025,0,0.5934839248657227,0,1,0,0,0,0
1552,0.025,0,0.6348190307617188,0,1,0,0,0,0
1553,0.0,0,0.5835189819335938,0,0,0,0,0,0
1554,0.4575000000000002,0,0.5908467769622803,0,9,0,0,0,0
1555,0.1225,0,0.6191372871398926,0,1,0,0,0,0
1556,0.255,0,0.5840189456939697,0,8,0,0,0,0
1557,0.3100000000000001,0,0.6303088665008545,0,6,0,0,0,0
1558,0.20250000000000007,0,0.5807828903198242,0,5,0,0,0,0
1559,0.07500000000000001,0,0.596463680267334,0,3,0,0,0,0
1560,0.15,0,0.6288442611694336,0,6,0,0,0,0
1561,0.025,0,0.5993127822875977,0,1,0,0,0,0
1562,0.42500000000000027,0,0.600609302520752,0,4,0,0,0,0
1563,1.11,0,0.6453573703765869,0,9,0,0,0,0
1564,0.7699999999999996,0,0.5897011756896973,0,5,0,0,0,0
1565,0.15,0,0.6285543441772461,0,6,0,0,0,0
1566,0.125,0,0.5942842960357666,0,5,0,0,0,0
1567,1.7399999999999998,0,0.5990903377532959,0,9,0,0,1,0
1568,1.5200000000000002,0,0.6383261680603027,0,5,0,0,1,0
1569,0.15000000000000002,0,0.5989780426025391,0,6,0,0,0,0
1570,1.075,0,0.5902242660522461,0,1,0,0,1,0
1571,0.1,0,0.6360945701599121,0,4,0,0,0,0
1572,0.27499999999999997,0,0.5809400081634521,0,11,0,0,0,0
1573,0.0,0,0.591883659362793,0,0,0,0,0,0
1574,2.3,0,0.6478180885314941,0,6,0,0,1,0
1575,0.17500000000000002,0,0.5892388820648193,0,7,0,0,0,0
1576,0.0,0,0.6380641460418701,0,0,0,0,0,0
1577,0.32499999999999996,0,0.5929362773895264,0,13,0,0,0,0
1578,0.1,0,0.5878205299377441,0,4,0,0,0,0
1579,0.05,0,0.6549735069274902,0,2,0,0,0,0
1580,1.3825,0,0.5923902988433838,0,1,0,0,0,0
1581,0.15,0,0.5988540649414062,0,6,0,0,0,0
1582,0.025,0,0.6459696292877197,0,1,0,0,0,0
1583,2.1525,0,0.5772569179534912,0,5,0,1,1,0
1584,1.6424999999999996,0,0.6442162990570068,0,11,0,0,1,0
1585,0.6675000000000004,0,0.5969424247741699,0,5,0,0,0,0
1586,0.1,0,0.6004247665405273,0,4,0,0,0,0
1587,0.135,0,0.649381160736084,0,4,0,0,0,0
1588,0.07500000000000001,0,0.596778154373169,0,3,0,0,0,0
1589,0.15,0,0.6061968803405762,0,6,0,0,0,0
1590,0.2,0,0.6383178234100342,0,8,0,0,0,0
1591,0.0,0,0.6040618419647217,0,0,0,0,0,0
1592,0.13,0,0.5982832908630371,0,5,0,0,0,0
1593,0.025,0,0.6283433437347412,0,1,0,0,0,0
1594,1.1624999999999992,0,0.6027340888977051,0,2,0,0,0,0
1595,0.7800000000000002,0,0.6474370956420898,0,16,0,0,0,0
1596,1.1074999999999995,0,0.6083002090454102,0,8,0,0,0,0
1597,0.05,0,0.5871081352233887,0,2,0,0,0,0
1598,0.025,0,0.6417319774627686,0,1,0,0,0,0
1599,0.025,0,0.5962889194488525,0,1,0,0,0,0
1600,0.16250000000000003,0,0.591691255569458,0,5,0,0,0,0
1601,1.8074999999999999,0,0.6383848190307617,0,11,0,1,1,0
1602,0.23000000000000004,0,0.6054117679595947,0,6,0,0,0,0
1603,0.29250000000000004,0,0.6465568542480469,0,8,0,0,0,0
1604,0.10750000000000001,0,0.5899865627288818,0,3,0,0,0,0
1605,0.8550000000000002,0,0.5965259075164795,0,4,0,0,0,0
1606,0.025,0,0.6244874000549316,0,1,0,0,0,0
1607,0.22499999999999998,0,0.5928678512573242,0,9,0,0,0,0
1608,1.175,0,0.594179630279541,0,7,0,0,1,0
1609,0.05,0,0.629408597946167,0,2,0,0,0,0
1610,0.19999999999999998,0,0.5856273174285889,0,8,0,0,0,0
1611,0.05,0,0.6849794387817383,0,2,0,0,0,0
1612,0.4125000000000002,0,0.6411559581756592,0,5,0,0,0,0
1613,0.05,0,0.591890811920166,0,2,0,0,0,0
1614,0.07500000000000001,0,0.6282932758331299,0,3,0,0,0,0
1615,1.8150000000000004,0,0.5847673416137695,0,7,0,1,1,0
1616,0.0,0,0.5872793197631836,0,0,0,0,0,0
1617,0.05,0,0.6411724090576172,0,2,0,0,0,0
1618,0.05,0,0.5961177349090576,0,2,0,0,0,0
1619,0.6599999999999999,0,0.6076316833496094,0,7,0,0,0,0
1620,0.0,0,0.6289997100830078,0,0,0,0,0,0
1621,0.0,0,0.6016843318939209,0,0,0,0,0,0
1622,0.0,0,0.6448988914489746,0,0,0,0,0,0
1623,0.3125000000000001,0,0.5814230442047119,0,5,0,0,0,0
1624,1.6050000000000002,0,0.583477258682251,0,8,0,0,1,0
1625,1.27,0,0.6292257308959961,0,8,0,0,1,0
1626,0.0,0,0.5989751815795898,0,0,0,0,0,0
1627,1.3525,0,0.6457045078277588,0,3,0,0,1,0
1628,1.3724999999999998,0,0.5987029075622559,0,4,0,1,1,0
1629,0.2,0,0.5969293117523193,0,8,0,0,0,0
1630,2.1849999999999996,0,0.6367630958557129,0,13,0,0,1,0
1631,0.05,0,0.5884847640991211,0,2,0,0,0,0
1632,0.1,0,0.5963921546936035,0,4,0,0,0,0
1633,0.025,0,0.643557071685791,0,1,0,0,0,0
1634,0.6300000000000001,0,0.5952467918395996,0,21,0,0,0,0
1635,0.4275000000000001,0,0.5905625820159912,0,2,0,0,0,0
1636,0.7900000000000003,0,0.6428165435791016,0,10,0,0,0,0
1637,0.025,0,0.5972003936767578,0,1,0,0,0,0
1638,1.1525,0,0.5932114124298096,0,17,0,0,0,0
1639,0.20250000000000007,0,0.6443603038787842,0,2,0,0,0,0
1640,2.71,0,0.6054661273956299,0,5,0,1,2,0
1641,0.05,0,0.5852844715118408,0,2,0,0,0,0
1642,0.42750000000000027,0,0.6396865844726562,0,2,0,0,0,0
1643,1.1324999999999994,0,0.5918152332305908,0,1,0,0,0,0
1644,1.585,0,0.6116864681243896,0,11,0,0,0,0
1645,0.05,0,0.6649181842803955,0,2,0,0,0,0
1646,1.27,0,0.5930237770080566,0,2,0,0,1,0
1647,0.35,0,0.5939455032348633,0,14,0,0,0,0
1648,1.2625,0,0.6442687511444092,0,1,0,0,1,0
1649,0.2325,0,0.5978155136108398,0,8,0,0,0,0
1650,1.2424999999999995,0,0.6138126850128174,0,9,0,0,0,0
1651,1.8550000000000002,0,0.6483876705169678,0,8,0,0,1,0
1652,0.39750000000000013,0,0.6023714542388916,0,2,0,0,0,0
1653,0.6125,0,0.653209924697876,0,12,0,0,0,0
1654,2.559999999999998,0,0.5909059047698975,0,3,0,0,1,0
1655,0.9299999999999997,0,0.590381383895874,0,10,0,0,0,0
1656,1.8499999999999996,0,0.641331672668457,0,1,0,0,1,0
1657,0.1575,0,0.596055269241333,0,6,0,0,0,0
1658,1.0975000000000001,0,0.5842115879058838,0,3,0,0,1,0
1659,0.025,0,0.6365149021148682,0,1,0,0,0,0
1660,0.1,0,0.605687141418457,0,4,0,0,0,0
1661,1.5625000000000002,0,0.5897235870361328,0,3,0,1,1,0
1662,0.26,0,0.6369130611419678,0,10,0,0,0,0
1663,0.65,0,0.5983226299285889,0,3,0,0,0,0
1664,0.05,0,0.5931422710418701,0,2,0,0,0,0
1665,0.22,0,0.6607167720794678,0,8,0,0,0,0
1666,0.05,0,0.6151487827301025,0,2,0,0,0,0
1667,1.7175000000000002,0,0.6557786464691162,0,7,0,1,1,0
1668,0.125,0,0.5765798091888428,0,5,0,0,0,0
1669,0.12250000000000003,0,0.5887959003448486,0,2,0,0,0,0
1670,0.0,0,0.641357421875,0,0,0,0,0,0
1671,3.8949999999999996,0,0.5794944763183594,0,7,0,2,3,0
1672,0.0,0,0.5862789154052734,0,0,0,0,0,0
1673,2.0675000000000003,0,0.6329307556152344,0,9,0,0,1,0
1674,0.15,0,0.5866954326629639,0,6,0,0,0,0
1675,0.025,0,0.6549384593963623,0,1,0,0,0,0
1676,0.11000000000000001,0,0.5946784019470215,0,3,0,0,0,0
