Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0.05),ReturnAfterDelivery(+0.5),DeliverToGoal(+4.0),DropWrong(-0.1),ActorLoss,CriticLoss,Entropy
1282,-0.225,0,2.5109124183654785,0,6,18,0,0,6,-0.013671168005438866,0.0006677327875317426,1.595886703994539
1283,-0.18749999999999997,0,2.4063358306884766,0,2,15,0,0,2,-0.015017831077178318,4.457407052245724e-05,1.5948576816806086
1284,0.9625,1,2.635787010192871,0,2,5,0,1,1,-0.014336024462762807,2.7409650984057656e-05,1.5978126845977925
1285,-0.21250000000000002,0,2.45807147026062,0,0,17,0,0,0,-0.021246873376960008,0.00025160134467946857,1.5976475984961898
1286,0.35000000000000014,0,2.201995849609375,0,1,13,0,0,1,-0.012050594763692331,0.0008376952350770109,1.5947023508725342
1287,-0.1475,0,2.5043938159942627,0,3,15,0,0,2,-0.022612056298250402,0.0005493285346858195,1.5983319260455944
1288,-0.15000000000000002,0,2.1506760120391846,0,0,12,0,0,0,-0.013746591940246246,4.533177876818605e-05,1.6016861156181053
1289,-0.2375,0,2.4065825939178467,0,0,19,0,0,0,-0.014038204362064047,4.054938769550157e-05,1.596977169866915
1290,0.7524999999999998,0,2.442307233810425,0,4,19,0,0,3,0.0040279790603866186,0.0013685852459355944,1.593598285207042
1291,-0.225,0,2.4202582836151123,0,0,18,0,0,0,-0.013886114573796038,5.714439907284345e-05,1.597716627297578
1292,-0.0075,0,2.56982684135437,0,2,9,0,0,1,-0.01210435783421552,0.00011632718715221598,1.597897277937995
1293,-0.0575,0,2.077345132827759,0,2,8,0,0,1,-0.014072868214161306,5.015213592484424e-05,1.5963177868613492
1294,0.9974999999999999,1,2.2657411098480225,0,1,12,0,1,0,-0.012461324981241313,0.00011614449184520975,1.5983787300410095
1295,-0.125,0,2.4832847118377686,0,1,10,0,0,1,-0.017842469590336637,0.00011374470744759843,1.5994126068221197
1296,-0.1625,0,2.212268352508545,0,0,13,0,0,0,-0.018889959987804843,0.00015284881009545743,1.5977120300134025
1297,0.43750000000000017,0,2.54311466217041,0,1,11,0,0,0,-0.004008795039866257,0.0004258540388544806,1.5947394669055939
1298,-0.0875,0,2.657344102859497,0,1,7,0,0,1,-0.015458634735464499,7.109606294780442e-05,1.600585565522865
1299,-0.15000000000000002,0,2.262338876724243,0,0,12,0,0,0,-0.026229329510695405,0.00037269530977791625,1.5968876470018316
1300,-0.2625,0,2.403719663619995,0,0,21,0,0,0,-0.01451727151180859,4.864465151981644e-05,1.596412361771972
1301,0.13250000000000006,0,2.453746795654297,0,1,12,0,0,1,-0.014683171589341428,4.677662277883189e-05,1.5984984128563493
1302,0.19000000000000017,0,2.0639915466308594,0,1,12,0,0,0,-0.016503796309094737,0.0001890637124331801,1.6001836745827287
1303,1.7474999999999998,1,2.268263578414917,0,6,13,0,1,5,0.0008023458757196312,0.0009078583439440385,1.5912574728329976
1304,0.039999999999999994,0,2.4778215885162354,0,2,11,0,0,2,-0.012036322038275777,0.0008544033000207957,1.59472671923814
1305,-0.10749999999999996,0,2.4889674186706543,0,2,21,0,0,2,-0.017261178500053508,0.00016647269474509923,1.6014133802166692
1306,1.3099999999999998,0,2.418921947479248,0,4,10,0,0,2,-0.009723820654606377,0.0008367515335146068,1.593543607879568
1307,-0.1125,0,2.556147575378418,0,3,11,0,0,2,-0.01467095072277718,2.6346767829851277e-05,1.6010665429963005
1308,-0.2375,0,2.318478584289551,0,3,19,0,0,3,-0.022244370163038926,0.00043288618038173895,1.600194266548863
1309,-0.1875,0,2.1983838081359863,0,0,15,0,0,0,-0.018605398790289957,0.00016298057533847834,1.5979264974594116
1310,0.9299999999999997,0,2.320159673690796,0,3,9,0,0,2,0.00041311360999114104,0.0012074206304520734,1.5974387184337333
1311,-0.0625,0,2.4686977863311768,0,0,5,0,0,0,-0.015156897535133692,5.666441281118698e-05,1.6054920200948364
1312,-0.1,0,2.160937547683716,0,0,8,0,0,0,-0.014784547965973614,3.7068619837391474e-05,1.6026493046018813
1313,-0.075,0,2.60164213180542,0,3,6,0,0,3,-0.014678487821516616,4.5855561954573404e-05,1.60154460867246
1314,-0.027499999999999986,0,2.6932213306427,0,2,9,0,0,2,-0.0189205900490008,0.0001249574890701626,1.6008039227238409
1315,-0.125,0,2.1371910572052,0,1,10,0,0,1,-0.015006509980324795,3.579914524305119e-05,1.6038477111745764
1316,1.7249999999999996,1,2.628938913345337,0,1,5,0,1,0,-0.0013874425397564965,0.0007831950055980279,1.5981751956321575
1317,-0.05,0,2.5468714237213135,0,4,4,0,0,4,-0.015374438285275741,3.416956257349009e-05,1.5988681890346386
1318,0.9900000000000002,1,2.305846929550171,0,1,14,1,1,0,-0.015270926480836888,3.220889988376075e-05,1.601424671985485
1319,-0.225,0,2.5646843910217285,0,0,18,0,0,0,-0.014148827831916235,1.991764741504231e-05,1.598307262968134
1320,0.8624999999999999,1,2.5648465156555176,0,1,13,0,1,0,-0.014889160128034375,3.197265266528958e-05,1.6022649418424677
1321,0.2050000000000001,0,2.5946569442749023,0,2,4,0,0,1,-0.008661272607881713,0.0003526682373151822,1.5971941594724302
1322,-0.35999999999999993,0,2.198132038116455,0,2,32,0,0,2,-0.019395598037927238,0.0003777882632470932,1.5930078316617895
1323,-0.1375,0,2.64448881149292,0,1,11,0,0,1,-0.012386663730635687,0.00027129483196055817,1.597537291270715
1324,1.2350000000000003,1,2.2273545265197754,0,2,20,0,1,2,-0.010726571290029421,0.00024155040595691814,1.59670180634216
1325,-0.1375,0,2.484776258468628,0,0,11,0,0,0,-0.014735212040789149,3.24267301634544e-05,1.5999583579875805
1326,0.8974999999999993,0,2.4558355808258057,0,3,14,0,0,1,-0.0063810493986777685,0.0007080988766473314,1.5874262087874944
1327,1.5475000000000003,1,2.5307955741882324,0,2,15,1,1,1,-0.018046383194073482,0.0004896861603202483,1.5953870051436954
1328,-0.22499999999999998,0,2.6017751693725586,0,0,18,0,0,0,-0.01984062569250387,0.0001860661000029721,1.6011405443703688
1329,-0.2875,0,2.2992823123931885,0,0,23,0,0,0,-0.02503437651493759,0.0003764363538685668,1.597633370646724
1330,-0.175,0,2.290815591812134,0,1,19,0,0,0,-0.02055621399820127,0.00017634482592458295,1.5969520906607308
1331,-0.15,0,2.4389801025390625,0,2,14,0,0,1,-0.019583556826950774,0.00015783108992882685,1.5919018067695476
1332,0.9125,1,2.191023588180542,0,7,9,0,1,6,-0.012905815185082178,0.00014248233849056824,1.5985501353387481
1333,-0.225,0,1.9918859004974365,0,1,18,0,0,1,-0.020348994673609185,0.00020348559649548177,1.5933407721696078
1334,-0.1125,0,2.1617374420166016,0,4,11,0,0,3,-0.018768173970144103,0.00015189353212960753,1.5943101942539215
1335,-0.2625,0,2.1531660556793213,0,0,21,0,0,0,-0.01784999390926074,9.285486061093461e-05,1.5974112384849126
1336,-0.1875,0,2.5546722412109375,0,1,15,0,0,1,-0.018829207539696385,0.0001291404161590489,1.6001631683773465
1337,-0.2625,0,2.1764564514160156,0,1,21,0,0,1,-0.017170978089173637,0.00013287344251894167,1.5882307842925742
1338,-0.15,0,2.616217613220215,0,0,12,0,0,0,-0.021424060221761465,0.00023506848336594276,1.600915883426313
1339,-0.11249999999999999,0,2.6398494243621826,0,1,9,0,0,1,-0.010099241561773751,0.00038055895971608554,1.593350644464846
1340,-0.30000000000000004,0,2.3023200035095215,0,1,24,0,0,1,-0.01923515321686864,0.0003276296452043838,1.5948147122506742
1341,0.4525000000000003,0,2.265026807785034,0,2,9,0,0,0,-0.009542178543698458,0.00024173144586557715,1.589401877588696
1342,-0.1375,0,2.657069206237793,0,0,11,0,0,0,-0.017303055669698447,9.829824899938516e-05,1.5996608447145533
1343,1.0524999999999998,0,2.2813305854797363,0,3,11,0,0,2,-0.001580503200077348,0.0007171979933460224,1.5959028557494834
1344,2.4400000000000004,2,2.2964775562286377,0,6,13,1,2,4,-0.009052288451197522,0.0002138349294304022,1.5926201983734414
1345,-0.15000000000000002,0,2.5075929164886475,0,0,12,0,0,0,-0.02125855457658569,0.00023066596423362943,1.5986670973124326
1346,-0.09999999999999999,0,2.4024875164031982,0,1,8,0,0,1,-0.015151426566902685,3.850697542297491e-05,1.5979634677922285
1347,0.012500000000000004,0,2.628981113433838,0,1,12,0,0,0,-0.014561499451735505,0.0001837320919841078,1.5953863472850234
1348,-0.115,0,2.2845232486724854,0,3,12,0,0,3,-0.014255068963393569,6.899825912579814e-05,1.5919495721658072
1349,-0.2,0,2.44980525970459,0,0,16,0,0,0,-0.03110307058388436,0.0006460429258516701,1.5997517936759524
1350,-0.0049999999999999906,0,2.564821243286133,0,3,7,0,0,2,-0.007370928250667121,0.00048050434155231413,1.5927971656675692
1351,0.022500000000000034,0,2.1613101959228516,0,3,14,0,0,2,-0.012894538576128305,0.0001288284296133763,1.5958582869282476
1352,-0.125,0,2.566099166870117,0,5,10,0,0,5,-0.02241664472967386,0.0002519692301145057,1.5960201422373452
1353,1.0600000000000003,1,2.5517446994781494,0,3,21,0,1,2,-0.009147707002099466,0.0006947003433980782,1.5914714093561524
1354,0.3125000000000001,0,2.329680919647217,0,1,12,0,0,0,-0.008388868084660283,0.0004750426312876801,1.593552718559901
1355,0.0050000000000000044,0,2.24629545211792,0,2,12,0,0,1,-0.02304607156353692,0.000455255686337123,1.596009780963262
1356,-0.14750000000000002,0,2.4517037868499756,0,3,14,0,0,2,-0.02235883679585876,0.00026735032020313307,1.5938580709475059
1357,-0.08750000000000001,0,2.3246641159057617,0,1,7,0,0,1,-0.020877392367563315,0.0001630875234768327,1.600892201617912
1358,-0.275,0,2.267789363861084,0,1,22,0,0,1,-0.01941430172882974,0.00015051497332476928,1.600469344192081
1359,0.02000000000000006,0,2.406935214996338,0,1,15,0,0,0,-0.019874485761479096,0.00037275988392644957,1.596079659682733
1360,-0.07500000000000001,0,2.7101194858551025,0,3,8,0,0,2,-0.015765314663036,5.501875207910461e-05,1.596767458650801
1361,-0.15,0,2.3047900199890137,0,1,12,0,0,1,-0.015101928600213595,4.013326301716341e-05,1.600602897229018
1362,-0.26749999999999996,0,2.7899959087371826,0,7,23,0,0,7,0.0014739969952238929,0.0012489891148528853,1.5894246410440516
1363,0.9225,1,2.610991954803467,0,1,9,0,1,0,-0.017247860311289075,0.00010132534809874721,1.6039566861258612
1364,2.2300000000000004,1,2.654282569885254,0,4,8,0,1,2,0.013023054615284005,0.0012485711232733472,1.5926118018450561
1365,-0.22499999999999998,0,2.213176727294922,0,0,18,0,0,0,-0.02159904798975697,0.0002805571451612865,1.5971176723639169
1366,-0.2875,0,2.245126962661743,0,0,23,0,0,0,-0.016121151882948145,8.367129925692908e-05,1.5975541251677055
1367,2.2975000000000003,2,2.453788995742798,0,5,19,0,2,3,-0.003405197100989797,0.000839314613980367,1.5931492745876312
1368,-0.26,0,2.3307502269744873,0,2,28,0,0,2,-0.008245994763759278,0.0009323761578219882,1.5882509825406252
1369,0.9974999999999994,0,2.5534942150115967,0,3,13,0,0,2,-0.011167722107428644,0.0005150999177514656,1.588968988921907
1370,0.51,0,2.334852933883667,0,2,8,0,0,1,-0.0036051927772523078,0.0004393069506828919,1.5957704087098439
1371,-0.1375,0,2.5997233390808105,0,1,11,0,0,1,-0.019424671143362368,0.00015618287565819265,1.5984003433474787
1372,-0.1875,0,2.677478313446045,0,5,15,0,0,5,-0.023782457276764847,0.0005389467641169992,1.5939822108657271
1373,-0.2,0,2.2395286560058594,0,0,16,0,0,0,-0.023560802055591787,0.0002586579205986568,1.6013024625954804
1374,-0.25,0,2.6179375648498535,0,0,20,0,0,0,-0.01860369642748049,0.00016296743764312695,1.590303204677723
1375,-0.1275,0,2.191732168197632,0,4,13,0,0,3,-0.014826509575531992,0.0005902080033186349,1.5959939084671162
1376,-0.1,0,2.711709499359131,0,1,8,0,0,1,-0.016831696869943426,7.976171644684663e-05,1.5975204904874165
1377,0.044999999999999984,0,2.1899373531341553,0,2,14,0,0,1,-0.011262584063741895,0.0001882346355168378,1.592392137757054
1378,-0.075,0,2.5312817096710205,0,0,6,0,0,0,-0.018613758134759135,0.00015563865952232476,1.5960326095422108
1379,0.6774999999999998,0,2.2642107009887695,0,7,4,0,0,6,-0.0036092203248430177,0.003541570266107825,1.5930399983017534
1380,0.9624999999999999,1,2.5215625762939453,0,14,7,0,1,13,-0.014130946145289473,0.0005858471082003514,1.592215242209258
1381,-0.0675,0,2.396266460418701,0,2,14,0,0,1,-0.017046255025046843,0.00021526451397813268,1.597450755260609
1382,-0.1,0,2.260533332824707,0,2,8,0,0,2,-0.023537501209863906,0.0005330264228182724,1.5970194770230188
1383,1.2075,1,2.8000950813293457,0,2,7,1,1,1,-0.01840568071714154,0.00017624980575980942,1.600000222524007
1384,0.16250000000000006,0,2.316279411315918,0,2,12,0,0,1,-0.026274467206180648,0.0006995794214796884,1.597983479499817
1385,-0.030000000000000006,0,2.459103584289551,0,2,10,0,0,2,-0.013487528423192324,9.158413834118059e-05,1.5958050202440333
1386,0.3375000000000003,0,2.175555467605591,0,1,17,0,0,1,-0.014847189808885258,0.0001336267610293937,1.5964392511932939
1387,-0.2125,0,2.5906004905700684,0,1,18,0,0,1,-0.0240277374525451,0.00026827535106646697,1.595372779501809
1388,-0.08250000000000002,0,2.1877248287200928,0,1,16,0,0,1,-0.013997686940624757,0.0003142513396797406,1.597874508963691
1389,-0.15,0,2.6507434844970703,0,0,12,0,0,0,-0.017419792358177127,0.00016086022387180106,1.5976575314998627
1390,-0.037499999999999964,0,2.137537717819214,0,1,14,0,0,1,-0.018333797515542417,0.00013502186634747792,1.5929289857546487
1391,-0.1875,0,2.7963337898254395,0,6,15,0,0,6,-0.018186720907343204,0.00011574771845554958,1.5962549955756578
1392,-0.1125,0,2.4080007076263428,0,4,9,0,0,4,-0.014159145299345253,4.887863112808717e-05,1.601306383256559
1393,-0.020000000000000004,0,2.2063491344451904,0,2,9,0,0,1,-0.01485519336226086,5.496495343143894e-05,1.5973826348781586
1394,-0.1625,0,2.5384743213653564,0,2,13,0,0,2,-0.02117486261003823,0.0005523241624157759,1.5967098739412098
1395,-0.1,0,2.2571003437042236,0,0,8,0,0,0,-0.01805863083616175,0.00019551578373878557,1.6000451302086864
1396,-0.2375,0,2.2105157375335693,0,1,19,0,0,1,-0.018404290916536142,0.000164389348862013,1.589159592434212
1397,-0.1875,0,2.181368827819824,0,0,15,0,0,0,-0.014858211295817186,3.657937723834556e-05,1.598056459868396
1398,-0.15,0,2.5690581798553467,0,2,12,0,0,2,-0.018765299339537266,0.00016894051476453668,1.5960193110836878
1399,-0.1125,0,2.6339051723480225,0,2,9,0,0,2,-0.01370066637173295,0.0010026324700512666,1.5953275428877938
1400,-0.2,0,2.303476095199585,0,3,18,0,0,2,-0.01817471872049349,0.0001408220159511882,1.601151105430391
1401,0.2875000000000003,0,2.2617475986480713,0,2,16,0,0,1,-0.015442489103103675,0.00021319266869884607,1.5962178353910095
1402,-0.11249999999999999,0,2.1331629753112793,0,1,9,0,0,1,-0.014190919041909554,4.478509374575742e-05,1.5994099974632263
1403,-0.1375,0,2.3155767917633057,0,2,11,0,0,2,-0.013942008027461945,5.0204350205735636e-05,1.6006719635592566
1404,-0.175,0,2.230792999267578,0,2,14,0,0,2,-0.01405820660120635,6.818986630628019e-05,1.5954300617730175
1405,-0.1275,0,2.376213550567627,0,3,18,0,0,2,-0.009831392042407835,0.0004137270052889779,1.5950300251996077
1406,0.7299999999999994,0,2.3250691890716553,0,3,17,0,0,2,-0.012966109638067859,0.0007281186249466374,1.592160706166868
1407,-0.11249999999999999,0,2.125339984893799,0,0,9,0,0,0,-0.019105664325050183,0.00019788305456973506,1.5981616598588448
1408,-0.1,0,2.604112386703491,0,2,8,0,0,2,-0.018543811428740068,0.0001573734108220284,1.5983456880957991
1409,-0.0875,0,2.354313611984253,0,1,9,0,0,0,-0.016612200618342118,8.732419011461103e-05,1.5987463416876615
1410,1.2800000000000002,1,2.570380926132202,0,3,13,0,1,1,-0.01202120831132763,0.0001466925924928035,1.5955826584939603
1411,0.1300000000000001,0,2.5590858459472656,0,1,16,0,0,0,-0.01394172514685326,0.00016348470020421742,1.5928488815272297
1412,-0.12500000000000003,0,2.280545949935913,0,1,15,0,0,1,-0.01654339507135942,0.00012120199045249244,1.5970043032257646
1413,-0.175,0,2.643326997756958,0,2,14,0,0,2,-0.015504892083333324,3.360043485222253e-05,1.5982450566909931
1414,-0.3500000000000001,0,2.3106284141540527,0,3,28,0,0,3,-0.018605307891482004,0.00010512705603413322,1.5975904409532193
1415,-0.17500000000000002,0,2.2270665168762207,0,0,14,0,0,0,-0.018371332212592715,0.00014428373051746153,1.6027281990757696
1416,0.68,0,2.5360610485076904,0,1,14,0,0,0,-0.016005362496124925,0.00041081507523869237,1.5976665903020788
1417,2.1075000000000004,1,2.2267651557922363,0,2,6,0,1,1,-0.009678679897829338,0.0002320481644821194,1.596232510275311
1418,-0.33749999999999997,0,2.666813611984253,0,2,27,0,0,2,-0.018562146031332237,0.00014402198282326706,1.59702581387979
1419,-0.10749999999999996,0,2.4781665802001953,0,1,19,0,0,1,-0.015331751460002527,6.756579116972839e-05,1.597949065543987
1420,-0.26249999999999996,0,2.2164173126220703,0,0,21,0,0,0,-0.017325788046474812,0.00011178065112776242,1.5986481783566653
1421,0.002500000000000016,0,2.174215078353882,0,1,12,0,0,0,-0.01462359682449864,8.547300869136772e-05,1.6009716822041404
1422,-0.11250000000000002,0,2.4885706901550293,0,0,9,0,0,0,-0.014411739453121467,6.406898433340023e-05,1.600155453991007
1423,-0.0875,0,2.2582695484161377,0,0,7,0,0,0,-0.015188958418245118,5.4838868385946944e-05,1.6043224014617778
1424,-0.33749999999999997,0,2.3333773612976074,0,0,27,0,0,0,-0.025275973266818456,0.00037406533308916696,1.5963507029745314
1425,1.0450000000000002,0,2.485034704208374,0,9,13,0,0,8,-0.0021603104261750427,0.0010679521019432395,1.5961127214961581
1426,-0.175,0,2.603503942489624,0,0,14,0,0,0,-0.01838116888474259,0.00012289064212399543,1.5951418457207858
1427,0.49749999999999994,0,2.3121497631073,0,5,14,0,0,5,-0.004288499295297596,0.0019314710587962204,1.5917542532638267
1428,1.395,1,2.69338059425354,0,2,6,1,1,0,0.2782578670195545,0.7125842115264365,1.5977037019199796
1429,-0.1875,0,2.3879241943359375,0,0,15,0,0,0,-0.01485678598422695,2.2871604111698347e-05,1.6012608916671187
1430,-0.15000000000000002,0,2.3691794872283936,0,0,12,0,0,0,-0.018586396196581145,0.00013300607555932845,1.592520926837568
1431,0.5624999999999999,0,2.266378402709961,0,1,6,0,0,0,-0.010881638507945116,0.00033747223823005006,1.5951653244318784
1432,0.9550000000000001,1,2.3567283153533936,0,2,11,0,1,1,-0.012528193183243275,5.860062798307227e-05,1.5991846720377605
1433,1.6774999999999998,1,2.575336217880249,0,1,12,1,1,1,0.002580891880724164,0.0015587269950339728,1.5933848873332694
1434,-0.11249999999999999,0,2.4576168060302734,0,1,9,0,0,1,-0.015610470867681282,4.551108069536821e-05,1.5932138264179228
1435,-0.18750000000000003,0,2.3582510948181152,0,2,15,0,0,2,-0.022421277481717645,0.00025072290605018707,1.5977615967944816
1436,-0.125,0,2.4581246376037598,0,2,10,0,0,2,-0.014620017372416678,5.4094196140063454e-05,1.594342131305624
1437,-0.175,0,2.2850234508514404,0,0,14,0,0,0,-0.019246551354795142,0.00016049130780477447,1.5946125730320257
1438,0.9124999999999999,1,2.2344915866851807,0,2,9,0,1,1,-0.015638688217020698,6.529967411940242e-05,1.5995717446009317
1439,-0.1625,0,2.3159148693084717,0,1,13,0,0,1,-0.028851004343272913,0.0007556936087223621,1.5998332864708371
1440,-0.2625,0,2.2575042247772217,0,0,21,0,0,0,-0.02178211873224764,0.00030082711711368847,1.599879985606229
1441,-0.1375,0,2.697662591934204,0,0,11,0,0,0,-0.017112224276557016,0.0001723104930100552,1.5974960371300027
1442,0.7024999999999995,0,2.1988375186920166,0,1,4,0,0,0,-0.002876674696044237,0.0007514428157346273,1.5971791258564703
1443,0.9624999999999999,1,2.3799989223480225,0,2,15,0,1,1,-0.00827041173491765,0.00021982528414833747,1.5930459466245437
1444,-0.1,0,2.428072690963745,0,0,8,0,0,0,-0.01528908456330774,3.514923940297456e-05,1.6023072942539498
1445,1.3900000000000001,1,2.34393310546875,0,1,16,0,1,0,-0.0198477040157067,0.00029681597405434095,1.5969571051774203
1446,-0.245,0,2.3788938522338867,0,2,21,0,0,2,-0.014600974119578797,2.7776695777939312e-05,1.5974089370833504
1447,-0.175,0,2.1842055320739746,0,2,16,0,0,1,-0.015025242300773109,2.0180332817172273e-05,1.5945394789731062
1448,1.1625,1,2.4858086109161377,0,1,7,0,1,0,-0.00766785531649711,0.0001954718196705727,1.6011177996794383
1449,-0.2125,0,2.5945868492126465,0,0,17,0,0,0,-0.018240892587022647,0.00012295018946291143,1.595727343250204
1450,-0.2125,0,2.3336524963378906,0,2,17,0,0,2,-0.01826290198153368,0.00012387413067115613,1.5971237167164132
1451,-0.1375,0,2.2199928760528564,0,1,11,0,0,1,-0.014332328034840802,1.666909940671385e-05,1.595465259419547
1452,-0.08750000000000001,0,2.592743158340454,0,1,7,0,0,1,-0.01712472492794472,0.00011109242216488934,1.6001859660501834
1453,-0.1,0,2.247483015060425,0,2,8,0,0,2,-0.018378649614061472,9.908526854580163e-05,1.598786543916773
1454,0.5899999999999996,0,2.366377830505371,0,3,11,0,0,2,-0.00515152799413988,0.0003735439044989848,1.5902926679010743
1455,-0.2375,0,2.473933458328247,0,3,19,0,0,3,-0.01691833328179739,0.0001008563991966829,1.5924640794595084
1456,-0.1375,0,2.646376848220825,0,1,11,0,0,1,-0.018255247527526483,0.00014288416632805064,1.5983465667124146
1457,-0.1875,0,2.414320707321167,0,1,15,0,0,1,-0.01522921111986593,2.629592687515096e-05,1.5982521143224506
1458,1.5374999999999996,1,2.495408535003662,0,4,19,0,1,3,-0.006335224956274033,0.0016127190261708319,1.586085922188229
1459,2.0100000000000007,1,2.265747308731079,0,2,10,0,1,1,0.004746609177716353,0.0013709556091984919,1.5896117091178894
1460,1.1150000000000002,1,2.410022735595703,0,2,12,0,1,0,0.2592359313016964,0.7117715717657588,1.5990702741675908
1461,0.7999999999999989,0,2.4948484897613525,0,2,13,0,0,1,-0.004234999323401737,0.0006644288579396461,1.5922566652297974
1462,-0.15,0,2.537719488143921,0,0,12,0,0,0,-0.021916060734333262,0.00022312819729220434,1.6007874442471397
1463,0.14500000000000007,0,2.3428378105163574,0,1,18,0,0,1,-0.01810824301921659,0.00041252164579750293,1.5993940510131694
1464,-0.2,0,2.5058484077453613,0,1,16,0,0,1,-0.015146354377200758,2.5461700895654557e-05,1.5972963273525238
1465,2.012499999999999,1,2.803333282470703,0,1,5,0,1,0,-0.004614812925595927,0.00043234824166676694,1.589994862123772
1466,-0.22499999999999998,0,2.355337381362915,0,0,18,0,0,0,-0.02222711479946695,0.00022594944349606393,1.6039882765875921
1467,0.31750000000000017,0,2.8289098739624023,0,3,9,0,0,2,-0.009120128686643308,0.00034783178945581154,1.5966597420197948
1468,2.0549999999999993,1,2.330035448074341,0,3,5,0,1,1,0.0037982788764768147,0.001077597102921587,1.5916786105544478
1469,-0.3375,0,2.36576247215271,0,1,27,0,0,1,-0.014797556239904629,5.249067627928123e-05,1.59755841339076
1470,0.9724999999999981,0,2.311065673828125,0,2,10,0,0,1,0.01603066738418959,0.003155342736755584,1.5892922072498887
1471,3.169999999999998,1,2.6303257942199707,0,3,13,0,1,0,0.041800738433031025,0.005007851956838525,1.5846563864637304
1472,-0.1125,0,2.13989520072937,0,0,9,0,0,0,-0.015437445767154848,8.56965070142591e-05,1.5999616770832628
1473,0.10499999999999995,0,2.560945987701416,0,1,11,0,0,1,-0.015564124022300044,8.917888101627685e-05,1.600941718728454
1474,-0.1375,0,2.5144526958465576,0,1,11,0,0,1,-0.015983814209768618,7.78551227686935e-05,1.6000774105389914
1475,0.06749999999999999,0,2.4576454162597656,0,5,16,0,0,5,-0.012754108972364554,0.0002452660869255952,1.5961535661308852
1476,-0.1,0,2.4023361206054688,0,1,10,0,0,0,-0.016317933720226087,8.347049148292544e-05,1.592764166770158
1477,-0.19999999999999998,0,2.488267421722412,0,0,16,0,0,0,-0.02338979913232227,0.00030708932844989806,1.5969914782930303
1478,-0.1,0,2.702956438064575,0,0,8,0,0,0,-0.016793870548200276,9.353888554663347e-05,1.6002893801088687
1479,-0.1875,0,2.3785133361816406,0,0,15,0,0,0,-0.015700239964105467,4.285627398719565e-05,1.5977467850402551
1480,-0.26249999999999996,0,2.2584922313690186,0,0,21,0,0,0,-0.023790684977063426,0.0002813375753256398,1.5986588420691312
1481,-0.19999999999999998,0,2.9083797931671143,0,2,16,0,0,2,-0.009323807579844638,0.0005009105127138471,1.5983052838731695
1482,-0.1875,0,2.4176032543182373,0,4,17,0,0,3,-0.020158622594964173,0.0001476143183557555,1.5968455462544051
1483,-0.08750000000000001,0,2.7363944053649902,0,0,7,0,0,0,-0.014913137864183496,2.8195223500837585e-05,1.6056475517926392
1484,-0.21249999999999997,0,2.4684324264526367,0,0,17,0,0,0,-0.015383627636496117,3.1209638674312146e-05,1.5982074439525604
1485,-0.1775,0,2.0353331565856934,0,3,16,0,0,3,-0.02359535359708523,0.0002686413243865819,1.6012629259515692
1486,-0.125,0,2.549741744995117,0,0,10,0,0,0,-0.01922853951583858,0.00014797292222274913,1.5982180778627042
1487,0.20250000000000018,0,2.860245943069458,0,2,19,0,0,1,-0.01555296144862142,0.00040311497954027267,1.5938167616173073
1488,-0.24,0,2.5336928367614746,0,1,21,0,0,1,-0.01554635509469167,2.9324255969630395e-05,1.5931913212493616
1489,0.027500000000000108,0,2.325415849685669,0,2,26,0,0,1,-0.011639397091197747,0.0006739643449065018,1.5956664394449305
1490,0.5899999999999997,0,2.433748722076416,0,1,7,0,0,1,-0.01404018816538155,0.0003319527875834712,1.5952035276978105
1491,-0.1125,0,2.7952382564544678,0,1,9,0,0,1,-0.01583321692628993,8.55664337096586e-05,1.5997133255004883
1492,0.8875,1,2.398857831954956,0,3,11,0,1,2,-0.01921956526563951,0.00015764987474884993,1.6005792419115703
1493,0.2475000000000002,0,2.2271323204040527,0,2,8,0,0,1,-0.02257524326409179,0.0007384307094768372,1.5917595161332025
1494,-0.2375,0,2.5170271396636963,0,1,19,0,0,1,-0.016614343695066595,0.0001798791561604591,1.5985381018232414
1495,-0.11250000000000002,0,2.637287139892578,0,0,9,0,0,0,-0.015279155845443409,5.041509100449255e-05,1.6017755027170535
1496,-0.175,0,2.4574334621429443,0,1,14,0,0,1,-0.022464715841191786,0.0002902669805324741,1.601163391713743
1497,-0.125,0,2.5436878204345703,0,1,10,0,0,1,-0.021344484795850736,0.0002277244675488835,1.5956851387465443
1498,-0.2125,0,2.3307321071624756,0,0,17,0,0,0,-0.016136995352873648,0.0001317923636640196,1.597052960484116
1499,-0.2125,0,2.448324203491211,0,2,22,0,0,2,-0.02103078437762128,0.0002752302334672525,1.598971633999436
1500,0.7650000000000001,0,2.650221109390259,0,2,17,0,0,0,-0.0019648739878364175,0.0010045547752956774,1.5840419111428437
1501,0.017500000000000036,0,2.7883107662200928,0,2,9,0,0,2,-0.014375373462422028,0.00011757847090026414,1.5997893545362682
1502,-0.175,0,2.6482818126678467,0,0,14,0,0,0,-0.023107538094606115,0.00028849690435054937,1.5999345967063199
1503,-0.16249999999999998,0,2.4424357414245605,0,0,13,0,0,0,-0.019205708621518203,0.00012218713605881024,1.596991608540217
1504,0.8499999999999999,1,2.602088212966919,0,1,14,0,1,0,0.25514235831279725,0.7113256614524636,1.5997184978591072
